fid,field_1,collection_no,lat,lng,objectid,id,dir,length,linkid,country,juriscode,jurisname,roadnum,roadname,admin,surface,lanes,speedlim,class,nhs,border,shape_Leng,n,distance,feature_x,feature_y,nearest_x,nearest_y
"56","56","189804",29.208,-103.033,"32729","468517","0",32.700000000000003,02_3765329,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"2",37521.626997980165470,"1",145.81012650223,-658180.972764368,-1235556.04866716,-658295.738543554,-1235645.98980857
"57","57","212184",29.298,-103.566,"32723","468512","0",28.030000000000001,02_3762536,"2",02_48,Texas,C170,,Municipal,Paved,"2","88","5",0.000000000000000,"0",32150.068507807794958,"1",3183.26451183138,-707133.614561967,-1221390.90886518,-706799.913358638,-1218225.18359928
"58","58","189800",29.25,-103.25,"32729","468517","0",32.700000000000003,02_3765329,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"2",37521.626997980165470,"1",8005.2699975738,-678080.56397036,-1229207.21711691,-671238.526891853,-1225051.39272813
"59","59","189808",29.409,-103.303,"32727","468511","0",30.090000000000000,02_3763743,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"0",34542.947586770213093,"1",5865.04330005601,-681619.170471714,-1210577.89004477,-680848.171810538,-1216392.03606771
"60","60","165197",29.067,-103.233,"32729","468517","0",32.700000000000003,02_3765329,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"2",37521.626997980165470,"1",24266.0688342657,-678098.475221837,-1250321.06422545,-663198.937754662,-1231167.84308817
"61","61","189799",29.45,-103.35,"32727","468511","0",30.090000000000000,02_3763743,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"0",34542.947586770213093,"1",11857.1471463264,-685631.423658662,-1205531.78464886,-680899.233609773,-1216403.68953213
"62","62","96601",29.199,-103.043,"32729","468517","0",32.700000000000003,02_3765329,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"2",37521.626997980165470,"1",1083.38178721123,-659191.965367375,-1236519.297353,-658253.247535906,-1235978.44161462
"63","63","36635",29.134,-103.204,"32729","468517","0",32.700000000000003,02_3765329,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"2",37521.626997980165470,"1",16441.3496081378,-674799.868455636,-1242843.68932825,-663802.364909396,-1230621.86897745
"64","64","191054",29.25,-103.25,"32729","468517","0",32.700000000000003,02_3765329,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"2",37521.626997980165470,"1",8005.2699975738,-678080.56397036,-1229207.21711691,-671238.526891853,-1225051.39272813
"65","65","52464",29.225,-103.637,"32723","468512","0",28.030000000000001,02_3762536,"2",02_48,Texas,C170,,Municipal,Paved,"2","88","5",0.000000000000000,"0",32150.068507807794958,"1",9073.46186582526,-714431.208611783,-1229232.96105289,-718893.122859414,-1221332.38946107
"66","66","151416",29.225,-103.637,"32723","468512","0",28.030000000000001,02_3762536,"2",02_48,Texas,C170,,Municipal,Paved,"2","88","5",0.000000000000000,"0",32150.068507807794958,"1",9073.46186582526,-714431.208611783,-1229232.96105289,-718893.122859414,-1221332.38946107
"67","67","200400",29.279,-103.561,"32724","468514","0",4.440000000000002,02_3763575,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"0",5102.742871857310092,"1",4791.37381673144,-706841.532126299,-1223608.10450123,-703021.909466078,-1220715.39888448
"68","68","189801",29.161,-103.027,"32729","468517","0",32.700000000000003,02_3765329,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"2",37521.626997980165470,"1",3503.58750566903,-658020.975289329,-1240990.5386891,-657130.021972621,-1237602.12791156
"69","69","189797",29.1,-103.117,"32729","468517","0",32.700000000000003,02_3765329,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"2",37521.626997980165470,"1",13747.3760013299,-666959.320120746,-1247359.27972171,-657412.66415274,-1237467.27756085
"70","70","189798",29.409,-103.087,"32533","450964","0",44.280000000000001,02_3794254,"2",02_48,Texas,U385,,State,Paved,"2","88","5",0.000000000000000,"0",51042.389709317481902,"1",4921.15067098771,-661497.14308953,-1212108.04374657,-666400.904418082,-1211694.70519385
"71","71","200401",29.279,-103.561,"32724","468514","0",4.440000000000002,02_3763575,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"0",5102.742871857310092,"1",4791.37381673144,-706841.532126299,-1223608.10450123,-703021.909466078,-1220715.39888448
"72","72","189793",29.095,-103.128,"32729","468517","0",32.700000000000003,02_3765329,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"2",37521.626997980165470,"1",14854.5011639267,-668031.430004129,-1247855.32067234,-657427.729692064,-1237452.54486388
"73","73","222816",29.252,-103.551,"32727","468511","0",30.090000000000000,02_3763743,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"0",34542.947586770213093,"1",6627.26653911521,-706155.911905417,-1226780.17116669,-701250.276525464,-1222324.23094049
"74","74","189795",29.1,-103.117,"32729","468517","0",32.700000000000003,02_3765329,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"2",37521.626997980165470,"1",13747.3760013299,-666959.320120746,-1247359.27972171,-657412.66415274,-1237467.27756085
"75","75","189794",29.139,-103.198,"32729","468517","0",32.700000000000003,02_3765329,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"2",37521.626997980165470,"1",15642.5299271279,-674195.296347088,-1242312.84516149,-663760.186981474,-1230659.6380901
"76","76","232413",29.409,-103.303,"32727","468511","0",30.090000000000000,02_3763743,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"0",34542.947586770213093,"1",5865.04330005601,-681619.170471714,-1210577.89004477,-680848.171810538,-1216392.03606771
"77","77","189796",29.1,-103.117,"32729","468517","0",32.700000000000003,02_3765329,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"2",37521.626997980165470,"1",13747.3760013299,-666959.320120746,-1247359.27972171,-657412.66415274,-1237467.27756085
"78","78","47194",49.578,-114.242,"63528","29374","0",6.590000000000000,01_29374,"1",01_48,Alberta,"3",Highway 3,Provincial,Paved,"3","80","2",1.000000000000000,"0",10157.389676300781503,"1",388.788621228225,-1241044.07784185,1250300.7608241,-1241195.36955163,1250658.90522312
"79","79","45866",41.778,-109.197,"64562","576500","0",2.980000000000000,02_9082227,"2",02_56,Wyoming,U191,,State,Paved,"2","104","3",7.000000000000000,"0",3986.716404528872317,"1",8414.85878927231,-1028217.88817722,281590.211681223,-1035408.98142778,277220.08281527
"80","80","61848",41.624,-108.743,"148270","635021","0",14.070000000000000,02_11014276,"2",02_56,Wyoming,I80,,State,Paved,"4","104","1",1.000000000000000,"0",18818.842741010816098,"1",4421.25413473321,-995500.564510886,258722.27759558,-992312.597557828,261785.66703052
"81","81","45863",41.687,-108.764,"148270","635021","0",14.070000000000000,02_11014276,"2",02_56,Wyoming,I80,,State,Paved,"4","104","1",1.000000000000000,"0",18818.842741010816098,"1",1330.49601730925,-996132.210158423,266317.598462651,-996455.979216059,265027.097300546
"82","82","45861",41.643,-109.225,"160405","576364","0",12.380000000000001,02_9078362,"2",02_56,Wyoming,U191,,State,Paved,"2","56","3",7.000000000000000,"0",16599.379389608235215,"1",276.722289863809,-1032602.87587609,266101.55247201,-1032871.84915996,266166.580145109
"83","83","45869",41.628,-109.09,"148266","563408","0",16.719999999999999,02_11013097,"2",02_56,Wyoming,I80,,State,Paved,"4","120","1",1.000000000000000,"0",22357.514029052050319,"1",135.230755347234,-1022373.4421675,262883.500381717,-1022324.47294783,262757.44732655
"84","84","45867",41.598,-109.244,"160410","576451","0",0.530000000000000,02_9079265,"2",02_56,Wyoming,I80,,State,Paved,"4","120","1",1.000000000000000,"0",708.634726103063826,"1",178.557124683054,-1034816.9386431,261044.872097094,-1034665.64325855,260950.044077023
"85","85","45862",41.717,-109.205,"160405","576364","0",12.380000000000001,02_9078362,"2",02_56,Wyoming,U191,,State,Paved,"2","56","3",7.000000000000000,"0",16599.379389608235215,"1",3963.59767814044,-1029837.69094665,274540.688369783,-1033461.51545306,272935.072444068
"86","86","45860",41.867,-109.139,"148482","563373","0",43.909999999999997,02_9075188,"2",02_56,Wyoming,U191,,State,Paved,"2","104","3",7.000000000000000,"0",59121.587578235426918,"1",15938.3848313097,-1022275.36204507,291375.973002102,-1038188.36869187,292275.045018006
"87","87","45868",41.687,-109.205,"160405","576364","0",12.380000000000001,02_9078362,"2",02_56,Wyoming,U191,,State,Paved,"2","56","3",7.000000000000000,"0",16599.379389608235215,"1",2233.98605586475,-1030329.74352824,271031.118104666,-1032537.51786151,270689.905280864
"88","88","45865",41.711,-108.802,"148269","635018","0",12.890000000000001,02_11013596,"2",02_56,Wyoming,I80,,State,Paved,"4","120","1",1.000000000000000,"0",17244.473386638364900,"1",2913.31049272693,-998698.093480166,269526.787265314,-1000160.75034586,267007.260936761
"89","89","68253",32.226,-111.104,"20016","449450","0",2.310000000000000,02_3265109,"2",02_04,Arizona,S86,,State,Paved,"2","104","4",0.000000000000000,"0",2727.238041417243949,"1",6964.55807327076,-1353458.31341388,-802972.45129625,-1352195.90676161,-809821.640927167
"90","90","167382",37.259,-107.463,"178908","606671","0",24.800000000000001,02_10330181,"2",02_08,Colorado,U160,,State,Paved,"2","104","3",7.000000000000000,"0",31154.809608404611936,"1",1085.8763257372,-958078.446206523,-264761.79043779,-957131.483492075,-264230.38756591
"91","91","49553",39.7,-105.141,"220662","635922","0",0.340000000000000,02_11139207,"2",02_08,Colorado,,,Municipal,Paved,"4","72","3",10.000000000000000,"0",441.247182345813542,"1",89.3997600371693,-737016.91966062,178.477258718035,-737087.523989093,233.316532014322
"92","92","49537",39.746,-105.224,"220675","635933","0",1.590000000000000,02_11139859,"2",02_08,Colorado,U6,,State,Paved,"4","88","2",7.000000000000000,"0",2064.806227134207802,"1",11.0531972578295,-743160.99086991,6225.59621637632,-743171.004578365,6220.91659966043
"93","93","143525",39.755,-105.222,"220677","635944","0",0.180000000000000,02_11139974,"2",02_08,Colorado,S58,,State,Paved,"4","88","2",10.000000000000000,"0",229.967231418738038,"1",672.858745180822,-742897.276866168,7266.26310694795,-743264.619119351,7829.99935732786
"94","94","49525",39.921,-104.865,"178146","638588","0",1.250000000000000,02_11292365,"2",02_08,Colorado,S128,120TH AV,State,Paved,"2","64","3",7.000000000000000,"0",1625.445755764061914,"1",811.626319932136,-712395.81778157,24015.1960054599,-712342.148584682,23205.3460807751
"95","95","49526",39.985,-104.82,"177289","660771","0",0.290000000000000,02_11894166,"2",02_08,Colorado,S7,,State,Paved,"4","48","3",10.000000000000000,"0",373.607159627110264,"1",216.037416449624,-708088.708151449,31194.3861934022,-708070.131155655,31409.6234126127
"96","96","194178",47.778,-106.681,"249513","666713","0",4.050000000000000,02_12617710,"2",02_30,Montana,S24,,State,Paved,"2","112","4",0.000000000000000,"0",6051.074360742622048,"1",29559.256903662,-753431.285029816,961144.390781333,-737530.99675701,986062.867892471
"97","97","62723",46.286,-109.318,"176478","592942","0",4.870000000000000,02_10002775,"2",02_30,Montana,U12,,State,Paved,"2","112","3",3.000000000000000,"0",7032.485602807930263,"1",1516.30626872089,-962990.264662156,810372.551132515,-962474.442259779,811798.423479455
"98","98","167431",45.951,-110.829,"173111","589294","0",1.900000000000000,02_9867087,"2",02_30,Montana,S86,,State,Paved,"2","112","4",0.000000000000000,"0",2739.884793056214676,"1",1767.50565016261,-1077563.408928,787507.329686325,-1079175.68623884,788231.6487433
"99","99","167430",45.662,-110.745,"173099","589250","0",1.610000000000000,02_9866040,"2",02_30,Montana,I90,,State,Paved,"4","120","1",1.000000000000000,"0",2297.597661714331025,"1",56.0481024870697,-1076797.23460145,752830.089055327,-1076788.98533526,752774.651347944
"100","100","167433",45.951,-110.829,"173111","589294","0",1.900000000000000,02_9867087,"2",02_30,Montana,S86,,State,Paved,"2","112","4",0.000000000000000,"0",2739.884793056214676,"1",1767.50565016261,-1077563.408928,787507.329686325,-1079175.68623884,788231.6487433
"101","101","167437",46.096,-110.798,"161062","576502","0",11.500000000000000,02_9982175,"2",02_30,Montana,U89,,State,Paved,"2","112","4",0.000000000000000,"0",16618.327638332484639,"1",5146.22401985597,-1072666.75448522,804072.110726834,-1067522.51471316,804215.005198548
"102","102","167436",46.096,-110.798,"161062","576502","0",11.500000000000000,02_9982175,"2",02_30,Montana,U89,,State,Paved,"2","112","4",0.000000000000000,"0",16618.327638332484639,"1",5146.22401985597,-1072666.75448522,804072.110726834,-1067522.51471316,804215.005198548
"103","103","52087",29.396,-103.204,"32533","450964","0",44.280000000000001,02_3794254,"2",02_48,Texas,U385,,State,Paved,"2","88","5",0.000000000000000,"0",51042.389709317481902,"1",4260.49118602472,-672510.647652522,-1212777.43247998,-670120.981289266,-1216304.65232265
"104","104","230205",29.337,-103.443,"32727","468511","0",30.090000000000000,02_3763743,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"0",34542.947586770213093,"1",1614.35867682991,-695309.506889918,-1217825.5268573,-694677.364069867,-1219310.97271377
"105","105","164703",29.337,-103.443,"32727","468511","0",30.090000000000000,02_3763743,"2",02_48,Texas,S118,,State,Paved,"2","88","5",0.000000000000000,"0",34542.947586770213093,"1",1614.35867682991,-695309.506889918,-1217825.5268573,-694677.364069867,-1219310.97271377
"106","106","223937",39.27,-111.198,"157462","573058","0",23.710000000000001,02_8842852,"2",02_49,Utah,S29,,State,Paved,"2","56","5",0.000000000000000,"0",30638.428058779125422,"1",328.068586294099,-1230121.13360219,12741.0321919445,-1230087.05450874,13067.3259441106
"107","107","52856",39.694,-110.92,"160249","575935","0",3.890000000000000,02_8979223,"2",02_49,Utah,U6,,State,Paved,"4","88","3",3.000000000000000,"0",5065.921462826911011,"1",4250.0290248488,-1199973.06171272,58534.7650000244,-1195723.03821186,58541.6173160432
"108","108","223936",39.374,-111.124,"157462","573058","0",23.710000000000001,02_8842852,"2",02_49,Utah,S29,,State,Paved,"2","56","5",0.000000000000000,"0",30638.428058779125422,"1",12073.8847148492,-1222235.2324417,23885.8360354951,-1227007.98453464,12795.3207378724
"109","109","201600",34.246,-79.717,"531355","927412","0",2.880000000000000,02_34940876,"2",02_45,South Carolina,S327,,State,Paved,"2","56","4",0.000000000000000,"0",3495.722531990653806,"1",1828.32304877354,1417892.3973821,-553681.351029822,1419567.05016578,-552947.659524622
"110","110","52892",65.898,-135.077,"3","34289","0",185.289999999999992,01_34289,"1",01_60,Yukon,"5",Dempster Highway,Territorial,Unpaved,"2","80","2",3.000000000000000,"0",462085.963400991517119,"1",89974.1813986453,-1864470.37107794,3355897.129395,-1919305.32760092,3427230.71798746
"111","111","222125",65.898,-135.077,"3","34289","0",185.289999999999992,01_34289,"1",01_60,Yukon,"5",Dempster Highway,Territorial,Unpaved,"2","80","2",3.000000000000000,"0",462085.963400991517119,"1",89974.1813986453,-1864470.37107794,3355897.129395,-1919305.32760092,3427230.71798746
"112","112","105538",63.608,-148.834,"3010","439607","0",16.710000000000001,02_1857250,"2",02_02,Alaska,IA4,GEORGE PARKS HWY,State,Paved,"2","104","1",1.000000000000000,"0",37503.712873012358614,"1",1887.11278189942,-2589129.00450175,3465521.9829098,-2588314.74737944,3463819.5787303
"113","113","93873",63.333,-150.833,"1104","437761","0",7.490000000000000,02_1654040,"2",02_02,Alaska,,PARK RD,Municipal,Paved,"2","88","5",0.000000000000000,"0",16769.584108634524455,"1",18369.7452055491,-2692280.38828838,3496330.38414868,-2685122.44125128,3513248.16571515
"114","114","71436",39.728,-110.867,"157601","575925","0",12.529999999999999,02_8976807,"2",02_49,Utah,U6,,State,Paved,"2","80","3",3.000000000000000,"0",16319.174008025440344,"1",40.1202639961422,-1195119.28009686,61825.2722199454,-1195159.33033276,61827.641647604
"115","115","188547",39.802,-110.61,"160282","575980","0",13.900000000000000,02_8980363,"2",02_49,Utah,U191,,State,Paved,"2","64","4",0.000000000000000,"0",18101.363440979530424,"1",13632.9367864147,-1173285.36882673,67236.535679405,-1186618.89623713,70078.0163178092
"116","116","71435",39.699,-110.929,"160249","575935","0",3.890000000000000,02_8979223,"2",02_49,Utah,U6,,State,Paved,"4","88","3",3.000000000000000,"0",5065.921462826911011,"1",4874.30786032339,-1200598.44516562,59231.0352558695,-1195724.34634744,59185.8929490882
"117","117","86842",39.727,-110.864,"160282","575980","0",13.900000000000000,02_8980363,"2",02_49,Utah,U191,,State,Paved,"2","64","4",0.000000000000000,"0",18101.363440979530424,"1",64.3700180451728,-1194898.51227521,61670.9758607615,-1194838.9120003,61695.2926544186
"118","118","48548",39.728,-110.867,"157601","575925","0",12.529999999999999,02_8976807,"2",02_49,Utah,U6,,State,Paved,"2","80","3",3.000000000000000,"0",16319.174008025440344,"1",40.1202639961422,-1195119.28009686,61825.2722199454,-1195159.33033276,61827.641647604
"119","119","53053",49.563,-124.798,"65314","233118","0",17.789999999999999,01_233118,"1",01_59,British Columbia,19A,Highway 19A,Provincial,Paved,"4","60","1",0.000000000000000,"0",27386.255789414419269,"1",5072.23904285492,-1941682.76441632,1425973.83721179,-1946735.68461823,1425531.56315534
"120","120","211847",34.258,-88.687,"432437","827950","0",0.980000000000000,02_24646529,"2",02_28,Mississippi,S178,,State,Paved,"2","56","3",10.000000000000000,"0",1184.455936092805587,"1",63.5596829676522,639201.551142734,-649684.724489664,639206.025368198,-649748.126497561
"121","121","167423",45.637,-110.701,"173104","589279","0",5.070000000000000,02_9866138,"2",02_30,Montana,I90,,State,Paved,"4","120","1",1.000000000000000,"0",7246.176605259839562,"1",2948.85222633823,-1074066.00319076,749413.130560833,-1073566.18302943,752319.315217579
"122","122","46211",38.861,-104.655,"243166","659926","0",10.000000000000000,02_11843713,"2",02_08,Colorado,U24,,State,Paved,"4","104","3",4.000000000000000,"0",12863.296503110103004,"1",743.885685531781,-706959.571810656,-101974.343075008,-707466.050590161,-101429.508091687
"123","123","49539",39.837,-105.037,"222011","636953","0",0.630000000000000,02_11172237,"2",02_08,Colorado,U36,DENVER BOULDER TPKE,State,Paved,"4","104","2",7.000000000000000,"0",820.214697557131558,"1",310.802125851994,-727119.36104452,15457.7671445052,-726914.960266084,15691.9001904618
"124","124","49533",38.672,-104.698,"243088","659223","0",1.640000000000000,02_11811744,"2",02_08,Colorado,C415,,Municipal,Paved,"2","56","4",0.000000000000000,"0",2105.420679612576350,"1",161.279397910917,-712501.706900176,-123820.284655809,-712344.529575595,-123784.141429226
"125","125","49550",39.934,-105.044,"222898","638395","0",1.250000000000000,02_11283944,"2",02_08,Colorado,,,Municipal,Paved,"4","56","3",10.000000000000000,"0",1632.549381726862066,"1",719.866868768843,-726591.048010706,26900.2961421954,-727307.949861935,26965.5651582403
"126","126","176743",39.7,-105.2,"220951","635864","0",0.570000000000000,02_11136733,"2",02_08,Colorado,I70,,State,Paved,"6","88","1",1.000000000000000,"0",745.782153948057271,"1",262.349157307872,-741759.052673748,638.65107643079,-741967.769443401,797.598836420535
"127","127","73927",39.985,-104.82,"177289","660771","0",0.290000000000000,02_11894166,"2",02_08,Colorado,S7,,State,Paved,"4","48","3",10.000000000000000,"0",373.607159627110264,"1",216.037416449624,-708088.708151449,31194.3861934022,-708070.131155655,31409.6234126127
"128","128","49531",38.846,-104.351,"242319","659451","0",11.119999999999999,02_11866085,"2",02_08,Colorado,S94,,State,Paved,"2","96","4",0.000000000000000,"0",14262.206795495751066,"1",870.360713030985,-682349.071522008,-105961.818300981,-682415.463305894,-106829.643111539
"129","129","176869",39.5,-104.7,"177469","660066","0",3.570000000000000,02_11851629,"2",02_08,Colorado,S83,,State,Paved,"6","88","3",10.000000000000000,"0",4631.995993349292803,"1",4949.13713240852,-703723.706860026,-26650.126561542,-708668.116871555,-26866.3856498336
"130","130","49523",39.751,-105.204,"221002","635934","0",2.120000000000000,02_11140084,"2",02_08,Colorado,U6,,State,Paved,"4","88","2",7.000000000000000,"0",2759.690544164803669,"1",1702.30029951367,-741497.540313096,6655.84579797949,-743046.365804676,5949.47060988511
"131","131","210046",38.914,-104.531,"177480","660015","0",3.210000000000000,02_11846496,"2",02_08,Colorado,C439,,Municipal,Paved,"2","88","4",0.000000000000000,"0",4133.354921289601407,"1",1813.41608819689,-696297.430001313,-96674.1797621209,-698101.1798699,-96487.1922745618
"132","132","176850",39.5,-104.7,"177469","660066","0",3.570000000000000,02_11851629,"2",02_08,Colorado,S83,,State,Paved,"6","88","3",10.000000000000000,"0",4631.995993349292803,"1",4949.13713240852,-703723.706860026,-26650.126561542,-708668.116871555,-26866.3856498336
"133","133","210047",38.914,-104.531,"177480","660015","0",3.210000000000000,02_11846496,"2",02_08,Colorado,C439,,Municipal,Paved,"2","88","4",0.000000000000000,"0",4133.354921289601407,"1",1813.41608819689,-696297.430001313,-96674.1797621209,-698101.1798699,-96487.1922745618
"134","134","49000",39.676,-105.099,"220866","636339","0",1.280000000000000,02_11154332,"2",02_08,Colorado,S8,,State,Paved,"2","72","4",10.000000000000000,"0",1657.617957849503682,"1",458.036703074442,-733912.212234478,-2964.37651924907,-733792.662105947,-3406.53643164651
"135","135","49547",39.868,-105.11,"222952","638282","0",0.320000000000000,02_11277429,"2",02_08,Colorado,S121,WADSWORTH BLVD,State,Paved,"4","64","3",7.000000000000000,"0",420.667115376472566,"1",1554.32785498871,-732624.12488102,19659.2917156802,-731201.131843321,20284.6123497997
"136","136","49534",39.791,-105.2,"221014","635932","0",4.540000000000000,02_11140535,"2",02_08,Colorado,S93,FOOTHILLS RD,State,Paved,"2","88","3",7.000000000000000,"0",5920.683753744830028,"1",2270.57046522563,-740719.220390702,11319.6419149037,-742668.754549415,12483.6035987957
"137","137","49528",39.794,-105.019,"221991","636905","0",0.410000000000000,02_11171542,"2",02_08,Colorado,U287,FEDERAL BLVD,State,Paved,"4","80","3",7.000000000000000,"0",541.154056771371870,"1",504.096695650297,-726157.202986479,10271.4537918387,-726659.525025302,10313.7154515091
"138","138","176742",39.95,-105.233,"219216","638084","0",2.940000000000000,02_11265557,"2",02_08,Colorado,S93,,State,Paved,"3","88","3",7.000000000000000,"0",3843.411186799754887,"1",79.3713983688306,-741544.156303429,30242.3098363823,-741614.872432393,30278.3521446229
"139","139","49535",39.868,-105.11,"222952","638282","0",0.320000000000000,02_11277429,"2",02_08,Colorado,S121,WADSWORTH BLVD,State,Paved,"4","64","3",7.000000000000000,"0",420.667115376472566,"1",1554.32785498871,-732624.12488102,19659.2917156802,-731201.131843321,20284.6123497997
"140","140","49551",39.909,-105.148,"219230","638078","0",1.580000000000000,02_11266385,"2",02_08,Colorado,S128,,State,Paved,"2","80","3",0.000000000000000,"0",2055.817294462783593,"1",550.230723054724,-735204.674011134,24766.9121108396,-735329.569359933,25302.780565259
"141","141","176741",39.9,-105.1,"222956","638267","0",2.320000000000000,02_11277557,"2",02_08,Colorado,S121,WADSWORTH BLVD,State,Paved,"5","64","3",7.000000000000000,"0",3033.833034301914722,"1",316.398307451422,-731460.651218027,23338.9686633412,-731145.197298563,23314.5409403014
"142","142","49554",39.615,-104.044,"242435","660467","0",0.960000000000000,02_11870972,"2",02_08,Colorado,I70,,State,Paved,"4","104","1",1.000000000000000,"0",1246.262257805067520,"1",236.969411647388,-649644.816125823,-17826.6887332784,-649421.835144772,-17746.4766135835
"143","143","176851",39.5,-104.7,"177469","660066","0",3.570000000000000,02_11851629,"2",02_08,Colorado,S83,,State,Paved,"6","88","3",10.000000000000000,"0",4631.995993349292803,"1",4949.13713240852,-703723.706860026,-26650.126561542,-708668.116871555,-26866.3856498336
"144","144","210049",38.914,-104.531,"177480","660015","0",3.210000000000000,02_11846496,"2",02_08,Colorado,C439,,Municipal,Paved,"2","88","4",0.000000000000000,"0",4133.354921289601407,"1",1813.41608819689,-696297.430001313,-96674.1797621209,-698101.1798699,-96487.1922745618
"145","145","49549",39.601,-105.032,"220897","635795","0",3.820000000000000,02_11155473,"2",02_08,Colorado,U85,SANTA FE DR,State,Paved,"4","88","2",7.000000000000000,"0",4966.307547406627236,"1",934.723185045524,-729365.81121297,-12284.612423723,-728451.182480219,-12477.3861612702
"146","146","49527",39.811,-105.011,"219409","636977","0",0.340000000000000,02_11172660,"2",02_08,Colorado,I76,,State,Paved,"4","88","1",1.000000000000000,"0",445.908024840909889,"1",374.515823817427,-725324.743562336,12206.0624172543,-725204.730203172,11851.2964438128
"147","147","49556",39.895,-104.892,"178118","638535","0",2.350000000000000,02_11291348,"2",02_08,Colorado,S44,104TH AV,State,Paved,"2","56","3",7.000000000000000,"0",3062.095560779683638,"1",1148.06313547085,-714846.424270304,21165.1918150254,-714953.399841479,20022.1234923959
"148","148","49555",39.858,-104.963,"222988","638489","0",0.710000000000000,02_11288800,"2",02_08,Colorado,,88TH AV,Municipal,Paved,"4","64","3",10.000000000000000,"0",918.274957483184608,"1",222.510234522919,-720949.302606697,17358.2117784645,-720972.728787977,17136.9381503519
"149","149","49548",39.739,-104.984,"221556","637425","0",0.220000000000000,02_11185274,"2",02_08,Colorado,U40,COLFAX AV,State,Paved,"6","72","3",7.000000000000000,"0",284.218542651984535,"1",123.726995340386,-723961.439316581,3546.76010915375,-723947.897404618,3669.74379098321
"150","150","49538",39.613,-105.016,"221225","636367","0",0.910000000000000,02_11155812,"2",02_08,Colorado,U85,SANTA FE DR,State,Paved,"4","88","2",7.000000000000000,"0",1178.761326225661605,"1",392.221042835593,-727943.291078982,-10999.083627448,-728316.849061175,-10879.5353929031
"151","151","49542",39.305,-105.3,"220496","635541","0",14.300000000000001,02_11126885,"2",02_08,Colorado,S67,STONEY PASS RD,State,Paved,"2","88","4",0.000000000000000,"0",18518.444741596296808,"1",2162.80283803639,-754357.073138987,-44919.2259041225,-752358.280205335,-45745.3874649561
"152","152","49541",39.894,-104.995,"223005","638491","0",1.220000000000000,02_11289334,"2",02_08,Colorado,I25,,State,Paved,"6","104","1",1.000000000000000,"0",1589.435328170135563,"1",598.541529708383,-723113.261830585,21828.9489366381,-722517.2819808,21773.6318376935
"153","153","49543",39.705,-105.086,"220889","636360","0",1.600000000000000,02_11155178,"2",02_08,Colorado,S121,WADSWORTH BLVD,State,Paved,"4","64","3",7.000000000000000,"0",2080.620058813922697,"1",363.532368284916,-732539.604941004,339.066989177425,-732178.44759078,297.580230211091
"154","154","210048",38.914,-104.531,"177480","660015","0",3.210000000000000,02_11846496,"2",02_08,Colorado,C439,,Municipal,Paved,"2","88","4",0.000000000000000,"0",4133.354921289601407,"1",1813.41608819689,-696297.430001313,-96674.1797621209,-698101.1798699,-96487.1922745618
"155","155","49544",39.649,-105.135,"220701","635898","0",0.280000000000000,02_11138398,"2",02_08,Colorado,U285,HAMPDEN AV,State,Paved,"4","104","2",7.000000000000000,"0",358.754203293680575,"1",628.185703750077,-737113.264544511,-5854.11778736587,-736713.641157386,-6338.80162953368
"156","156","191369",39.681,-105.003,"221441","636437","0",0.860000000000000,02_11158443,"2",02_08,Colorado,,EVANS AV,Municipal,Paved,"4","56","3",10.000000000000000,"0",1116.545286916803661,"1",290.337875568969,-726136.499080734,-3116.73972342016,-726167.721309559,-3405.39393596014
"157","157","210050",38.914,-104.531,"177480","660015","0",3.210000000000000,02_11846496,"2",02_08,Colorado,C439,,Municipal,Paved,"2","88","4",0.000000000000000,"0",4133.354921289601407,"1",1813.41608819689,-696297.430001313,-96674.1797621209,-698101.1798699,-96487.1922745618
"158","158","46139",39.731,-105.042,"219578","636622","0",1.250000000000000,02_11163407,"2",02_08,Colorado,U6,6TH AV,State,Paved,"6","104","2",7.000000000000000,"0",1622.203873420796981,"1",630.35098175101,-728710.988872114,3051.9933559845,-728774.980799862,2424.89895050993
