Species,Longitude,Latitude
Hadrosauridae,-79.40862585,41.02972816
Hadrosauridae,-79.40862585,41.02972816
Hadrosauridae,-79.39474073,41.092772
Hadrosauridae,-79.40862585,41.02972816
Hadrosauridae,-79.44020446,40.85500239
Hadrosauridae,-79.38336937,41.06151552
Hadrosauridae,-79.38336937,41.06151552
Hadrosauridae,-79.40364294,41.04937185
Hadrosauridae,-79.40364294,41.04937185
Hadrosauridae,-79.40364294,41.04937185
Hadrosauridae,-79.40364294,41.04937185
Hadrosauridae,-79.40364294,41.04937185
Hadrosauridae,-79.37614905,41.08980975
Hadrosauridae,-79.37608067,41.09007886
Hadrosauridae,-79.37614905,41.08980975
Hadrosauridae,-79.37614905,41.08980975
Hadrosauridae,-79.39474073,41.092772
Hadrosauridae,-79.39474073,41.092772
Hadrosauridae,-79.37608067,41.09007886
Hadrosauridae,-79.37608067,41.09007886
Hadrosauridae,-79.4285273,40.95115323
Hadrosauridae,-79.4285273,40.95115323
Hadrosauridae,-79.44020446,40.85500239
Hadrosauridae,-79.33615544,41.24327278
Hadrosauridae,-79.40190877,41.03631642
Hadrosauridae,-79.48152728,41.02949822
Hadrosauridae,-79.86823072,41.10606795
Hadrosauridae,-79.86823072,41.10606795
Hadrosauridae,-79.86823072,41.10606795
Hadrosauridae,-79.86823072,41.10606795
Hadrosauridae,-44.33745587,39.34748388
Hadrosauridae,-44.33745587,39.34748388
Hadrosauridae,-44.33745587,39.34748388
Hadrosauridae,-44.33745587,39.34748388
Hadrosauridae,-45.92924328,38.84210534
Hadrosauridae,-77.89513888,48.82598157
Hadrosauridae,-76.69014868,47.35916928
Hadrosauridae,-76.69014868,47.35916928
Hadrosauridae,-76.39157834,47.66856392
Hadrosauridae,-76.39157834,47.66856392
Hadrosauridae,-44.32401516,39.30412054
Hadrosauridae,-44.22800005,39.41437898
Hadrosauridae,-45.38679986,38.95628557
Hadrosauridae,-80.08083674,44.0360066
Hadrosauridae,-78.31434236,55.72895588
Hadrosauridae,-78.10871259,53.95308304
Hadrosauridae,-78.10702538,53.95503905
Hadrosauridae,-78.12607347,53.95643955
Hadrosauridae,-78.12607347,53.95643955
Hadrosauridae,-78.14326912,53.95663893
Hadrosauridae,-78.11537029,54.06889331
