"","collection_no","collection_name","accepted_name","identified_rank","family","genus","formation","member","cells.1","Camp_out_1","DEM_1","LANDCVI_selected_1","MGVF_1","SLOPE_1","WC_Prec_1","WC_Temp_1","cells.2","CampPrecip_1","CampTemp_1"
"689",59217,"south of Taffy Creek (Judith River)","Testudinata","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Judith River","",2453,0,2162.63598632812,4222.22412109375,25.25,0.32247668504715,32.6392478942871,1.95840847492218,12710,1.78040281753056e-05,284.235473632812
"690",59217,"south of Taffy Creek (Judith River)","Crocodylia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Judith River","",2453,0,2162.63598632812,4222.22412109375,25.25,0.32247668504715,32.6392478942871,1.95840847492218,12710,1.78040281753056e-05,284.235473632812
"691",59217,"south of Taffy Creek (Judith River)","Ankylosauria","genus","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Judith River","",2453,0,2162.63598632812,4222.22412109375,25.25,0.32247668504715,32.6392478942871,1.95840847492218,12710,1.78040281753056e-05,284.235473632812
"692",59217,"south of Taffy Creek (Judith River)","Troodon formosus","species","Troodontidae","Troodon","Judith River","",2453,0,2162.63598632812,4222.22412109375,25.25,0.32247668504715,32.6392478942871,1.95840847492218,12710,1.78040281753056e-05,284.235473632812
"693",59217,"south of Taffy Creek (Judith River)","Hadrosauridae","family","Hadrosauridae","","Judith River","",2453,0,2162.63598632812,4222.22412109375,25.25,0.32247668504715,32.6392478942871,1.95840847492218,12710,1.78040281753056e-05,284.235473632812
"694",75837,"Kaiparowits Formation (Lower), OMNH V33","Avitotherium utahensis","species","Zhelestidae","Avitotherium","Kaiparowits","",2949,0.649999976158142,1858.56628417969,9530.859375,32.2500076293945,0.239680424332619,22.8634128570557,9.43971252441406,14867,3.08874623442534e-05,289.928253173828
"695",93873,"Denali National Park pterosaur","Pterosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Lower Cantwell","",752,0,1024.09204101562,883.049621582031,89.4999923706055,0.389222741127014,46.2339706420898,-3.40762186050415,4041,7.40629775464186e-06,269.093780517578
"696",179276,"4 miles south of Meeteetse","Hadrosaurinae","subfamily","Hadrosauridae","","Meeteetse","",2371,0.109999999403954,1416.75830078125,6815.2724609375,21.2499980926514,0.249161899089813,26.8506050109863,5.79686594009399,12713,1.63203094416531e-05,282.357238769531
"697",179276,"4 miles south of Meeteetse","Tyrannosauridae","family","Tyrannosauridae","","Meeteetse","",2371,0.109999999403954,1416.75830078125,6815.2724609375,21.2499980926514,0.249161899089813,26.8506050109863,5.79686594009399,12713,1.63203094416531e-05,282.357238769531
"698",179275,"Welton mine / Shotgun Butte","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Meeteetse","",2454,0.180000007152557,2172.86303710938,7524.80419921875,66.5000076293945,0.0645017102360725,24.196683883667,5.15902805328369,13073,1.71590727404691e-05,283.293792724609
"699",45870,"Green Valley Coal Mine, AMNH Locs. 8534 & 8535","Lambeosaurinae","subfamily","Hadrosauridae","","Mesaverde","Bowie Shale",2787,0.0199999995529652,2035.20959472656,3285.78076171875,93.5000076293945,0.326561510562897,34.933650970459,4.31625461578369,14512,2.16020489460789e-05,287.019592285156
"700",64640,"Red Mountain Mine (AMNH Loc. 6781)","Hadrosauridae","family","Hadrosauridae","","Mesaverde","Bowie Shale",2703,0.419999986886978,2100.97534179688,9148.08203125,61.7500038146973,0.0543233528733253,26.7022533416748,6.21425151824951,14152,2.08610417757882e-05,286.230499267578
"701",45871,"Cedaredge, AMNH Loc. 6780","Ceratopsia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Mesaverde","Bowie Shale",2870,0.340000003576279,2922.67016601562,2631.52099609375,96,0.277188092470169,39.5235366821289,3.79647636413574,14871,2.36282685364131e-05,288.328002929688
