"","collection_no","collection_name","accepted_name","identified_rank","family","genus","formation","member","cells.1","Maas_out_1","DEM_1","LANDCVI_selected_1","MGVF_1","SLOPE_1","WC_Prec_1","WC_Temp_1","cells.2","MaasPrecip_1","MaasTemp_1"
"3240",152399,"north side, Frenchman River","Triceratops prorsus","species","Ceratopsidae","Triceratops","Frenchman","",1956,0.689999997615814,991.845520019531,1245.86791992188,85.2500076293945,0.0589343756437302,31.8920764923096,4.06251859664917,10556,1.29525406009634e-05,275.253051757812
"3241",152400,"south of Shaunavon","Triceratops prorsus","species","Ceratopsidae","Triceratops","Frenchman","",1956,0.689999997615814,991.845520019531,1245.86791992188,85.2500076293945,0.0589343756437302,31.8920764923096,4.06251859664917,10556,1.29525406009634e-05,275.253051757812
"3242",152401,"EM P15, Frenchman River Valley","Triceratops prorsus","species","Ceratopsidae","Triceratops","Frenchman","",1956,0.689999997615814,991.845520019531,1245.86791992188,85.2500076293945,0.0589343756437302,31.8920764923096,4.06251859664917,10556,1.29525406009634e-05,275.253051757812
"3243",152402,"EM P16, Frenchman River Valley","Torosaurus","genus","Ceratopsidae","Torosaurus","Frenchman","",1956,0.689999997615814,991.845520019531,1245.86791992188,85.2500076293945,0.0589343756437302,31.8920764923096,4.06251859664917,10556,1.29525406009634e-05,275.253051757812
"3244",170675,"south of Shaunavon, CMN Loc. P5710","Prenocephale","species","Pachycephalosauridae","Prenocephale","Frenchman","",1956,0.689999997615814,991.845520019531,1245.86791992188,85.2500076293945,0.0589343756437302,31.8920764923096,4.06251859664917,10556,1.29525406009634e-05,275.253051757812
"3245",11931,"Upper end, Gilbert Creek","Edmontosaurus","genus","Hadrosauridae","Edmontosaurus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3246",11931,"Upper end, Gilbert Creek","Borealosuchus sternbergii","species","NO_FAMILY_SPECIFIED","Borealosuchus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3247",11931,"Upper end, Gilbert Creek","Ankylosaurus magniventris","species","Ankylosauridae","Ankylosaurus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3248",12977,"MPM locality 3850 (Hell Creek Formation)","Pachycephalosaurus wyomingensis","species","Pachycephalosauridae","Pachycephalosaurus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3249",12977,"MPM locality 3850 (Hell Creek Formation)","Hadrosauridae","family","Hadrosauridae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3250",13142,"Bug Creek Anthills","Piceoerpeton naylori","species","Scapherpetontidae","Piceoerpeton","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3251",13142,"Bug Creek Anthills","Eopelobates","genus","Pelobatidae","Eopelobates","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3252",13142,"Bug Creek Anthills","Palaeobatrachus occidentalis","species","Palaeobatrachidae","Palaeobatrachus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3253",13142,"Bug Creek Anthills","Trionychidae","family","Trionychidae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3254",13142,"Bug Creek Anthills","Albanerpeton nexuosus","species","Albanerpetontidae","Albanerpeton","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3255",13142,"Bug Creek Anthills","Albanerpetontidae","family","Albanerpetontidae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3256",13142,"Bug Creek Anthills","Varanidae","family","Varanidae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3257",13142,"Bug Creek Anthills","Meniscognathus altmani","species","Chamopsiidae","Meniscognathus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3258",13142,"Bug Creek Anthills","Xantusiidae","family","Xantusiidae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3259",13142,"Bug Creek Anthills","Cordylidae","family","Cordylidae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3260",13142,"Bug Creek Anthills","Orodromeus makelai","species","Thescelosauridae","Orodromeus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3261",13142,"Bug Creek Anthills","Eubaena cephalica","species","Baenidae","Eubaena","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3262",13142,"Bug Creek Anthills","Palatobaena bairdi","species","Baenidae","Palatobaena","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3263",13142,"Bug Creek Anthills","Contogenys sloani","species","Globauridae","Contogenys","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3264",13142,"Bug Creek Anthills","Peneteius aquilonius","species","Chamopsiidae","Peneteius","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3265",13142,"Bug Creek Anthills","Habrosaurus dilatus","species","Sirenidae","Habrosaurus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3266",13142,"Bug Creek Anthills","Opisthotriton kayi","species","Batrachosauroididae","Opisthotriton","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3267",13142,"Bug Creek Anthills","Scapherpeton tectum","species","Scapherpetontidae","Scapherpeton","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3268",13142,"Bug Creek Anthills","Prodesmodon copei","species","Batrachosauroididae","Prodesmodon","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3269",13142,"Bug Creek Anthills","Proamphiuma cretacea","species","Amphiumidae","Proamphiuma","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3270",13142,"Bug Creek Anthills","Scotiophryne pustulosa","species","NO_FAMILY_SPECIFIED","Scotiophryne","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3271",13142,"Bug Creek Anthills","Barbourula","genus","Discoglossidae","Barbourula","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3272",13142,"Bug Creek Anthills","Anura","order","","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3273",13142,"Bug Creek Anthills","Adocus","genus","Adocidae","Adocus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3274",13142,"Bug Creek Anthills","Compsemys victa","species","NO_FAMILY_SPECIFIED","Compsemys","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3275",13142,"Bug Creek Anthills","Baenidae","species","Baenidae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3276",13142,"Bug Creek Anthills","Emydinae","subfamily","Emydidae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3277",13142,"Bug Creek Anthills","Brachychampsa montana","species","Alligatoridae","Brachychampsa","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3278",13142,"Bug Creek Anthills","Borealosuchus sternbergii","species","NO_FAMILY_SPECIFIED","Borealosuchus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3279",13142,"Bug Creek Anthills","Champsosaurus","genus","NO_FAMILY_SPECIFIED","Champsosaurus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3280",13142,"Bug Creek Anthills","Coeluridae","family","Coeluridae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3281",13142,"Bug Creek Anthills","Peneteius aquilonius","species","Chamopsiidae","Peneteius","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3282",13142,"Bug Creek Anthills","Chamops segnis","species","Chamopsiidae","Chamops","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3283",13142,"Bug Creek Anthills","Leptochamops denticulatus","species","Chamopsiidae","Leptochamops","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3284",13142,"Bug Creek Anthills","Haptosphenus placodon","species","Chamopsiidae","Haptosphenus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3285",13142,"Bug Creek Anthills","Exostinus lancensis","species","Xenosauridae","Exostinus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3286",13142,"Bug Creek Anthills","Odaxosaurus piger","species","Anguidae","Odaxosaurus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3287",13142,"Bug Creek Anthills","Parasaniwa wyomingensis","species","NO_FAMILY_SPECIFIED","Parasaniwa","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3288",13142,"Bug Creek Anthills","Paraderma bogerti","species","NO_FAMILY_SPECIFIED","Paraderma","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3289",13142,"Bug Creek Anthills","Colpodontosaurus cracens","species","NO_FAMILY_SPECIFIED","Colpodontosaurus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3290",13142,"Bug Creek Anthills","Prodesmodon copei","species","Batrachosauroididae","Prodesmodon","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3291",13142,"Bug Creek Anthills","Coniophis precedens","species","NO_FAMILY_SPECIFIED","Coniophis","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3292",13142,"Bug Creek Anthills","Boidae","family","Boidae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3293",13142,"Bug Creek Anthills","Discoglossidae","family","Discoglossidae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3294",13142,"Bug Creek Anthills","Paronychodon","species","NO_FAMILY_SPECIFIED","Paronychodon","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3295",13142,"Bug Creek Anthills","Theropoda","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3296",13142,"Bug Creek Anthills","Dromaeosauridae","family","Dromaeosauridae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3297",13142,"Bug Creek Anthills","Pachycephalosauridae","family","Pachycephalosauridae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3298",13142,"Bug Creek Anthills","Edmontosaurus","genus","Hadrosauridae","Edmontosaurus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3299",13142,"Bug Creek Anthills","Triceratops","genus","Ceratopsidae","Triceratops","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3300",13142,"Bug Creek Anthills","Baenidae","species","Baenidae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3301",13142,"Bug Creek Anthills","Lisserpeton bairdi","species","Scapherpetontidae","Lisserpeton","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3302",24790,"Moreau River (AMNH)","Anatotitan copei","species","Hadrosauridae","Anatotitan","Hell Creek","",2294,0.810000002384186,831.086853027344,8983.6162109375,93.5,0.0825453773140907,35.3110809326172,7.057936668396,12719,1.62050037033623e-05,279.830047607422
"3303",24851,"Pretty Butte, Cannonball Creek","Triceratops prorsus","species","Ceratopsidae","Triceratops","Hell Creek","Pretty Butte",2209,1,850.100891113281,9560.1953125,85,0.0690397247672081,30.104679107666,7.99058675765991,11998,1.5167140190897e-05,278.243377685547
"3304",35510,"spring on Rock Creek (AMNH)","Ceratopsidae","species","Ceratopsidae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11277,1.39658504849649e-05,276.759216308594
"3305",38544,"LACM 7245, Engdahl Ranch","Tyrannosaurus rex","species","Tyrannosauridae","Tyrannosaurus","Hell Creek","",2123,0.970000028610229,977.513122558594,5560.87255859375,91.0000076293945,0.0626242533326149,26.6575908660889,6.96822738647461,11276,1.36104345074273e-05,276.880065917969
"3306",38544,"LACM 7245, Engdahl Ranch","Triceratops","genus","Ceratopsidae","Triceratops","Hell Creek","",2123,0.970000028610229,977.513122558594,5560.87255859375,91.0000076293945,0.0626242533326149,26.6575908660889,6.96822738647461,11276,1.36104345074273e-05,276.880065917969
"3307",38544,"LACM 7245, Engdahl Ranch","Tyrannosaurus rex","species","Tyrannosauridae","Tyrannosaurus","Hell Creek","",2123,0.970000028610229,977.513122558594,5560.87255859375,91.0000076293945,0.0626242533326149,26.6575908660889,6.96822738647461,11276,1.36104345074273e-05,276.880065917969
"3308",45098,"PTRM V91007, Doaks Butte","Hadrosaurinae","subfamily","Hadrosauridae","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3309",45098,"PTRM V91007, Doaks Butte","Thescelosaurus neglectus","species","Thescelosauridae","Thescelosaurus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3310",45098,"PTRM V91007, Doaks Butte","Tyrannosaurus rex","species","Tyrannosauridae","Tyrannosaurus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3311",45098,"PTRM V91007, Doaks Butte","Saurornitholestes","genus","Dromaeosauridae","Saurornitholestes","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3312",45098,"PTRM V91007, Doaks Butte","Paronychodon","species","NO_FAMILY_SPECIFIED","Paronychodon","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3313",45098,"PTRM V91007, Doaks Butte","Opisthotriton kayi","species","Batrachosauroididae","Opisthotriton","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3314",45098,"PTRM V91007, Doaks Butte","Lepidosauria","superorder","","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3315",45098,"PTRM V91007, Doaks Butte","Aves","class","","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3316",45098,"PTRM V91007, Doaks Butte","Theria","subclass","","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3317",45098,"PTRM V91007, Doaks Butte","Brachychampsa montana","species","Alligatoridae","Brachychampsa","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3318",45098,"PTRM V91007, Doaks Butte","Borealosuchus sternbergii","species","NO_FAMILY_SPECIFIED","Borealosuchus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3319",45098,"PTRM V91007, Doaks Butte","Mammalia","class","","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3320",45099,"PTRM V89004, Doaks Butte","Boremys","genus","Baenidae","Boremys","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3321",45099,"PTRM V89004, Doaks Butte","Ceratopsidae","family","Ceratopsidae","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3322",45099,"PTRM V89004, Doaks Butte","Hadrosaurinae","subfamily","Hadrosauridae","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3323",45099,"PTRM V89004, Doaks Butte","Thescelosaurus neglectus","species","Thescelosauridae","Thescelosaurus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3324",45099,"PTRM V89004, Doaks Butte","Caenagnathidae","family","Caenagnathidae","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3325",45099,"PTRM V89004, Doaks Butte","Ornithomimidae","family","Ornithomimidae","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3326",45099,"PTRM V89004, Doaks Butte","Troodon","genus","Troodontidae","Troodon","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3327",45099,"PTRM V89004, Doaks Butte","Tyrannosaurus rex","species","Tyrannosauridae","Tyrannosaurus","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3328",45099,"PTRM V89004, Doaks Butte","Saurornitholestes","genus","Dromaeosauridae","Saurornitholestes","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3329",45099,"PTRM V89004, Doaks Butte","Paronychodon","species","NO_FAMILY_SPECIFIED","Paronychodon","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3330",45099,"PTRM V89004, Doaks Butte","Caudata","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3331",45099,"PTRM V89004, Doaks Butte","Lepidosauria","superorder","","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3332",45099,"PTRM V89004, Doaks Butte","Trionychidae","family","Trionychidae","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3333",45099,"PTRM V89004, Doaks Butte","Brachychampsa montana","species","Alligatoridae","Brachychampsa","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3334",45099,"PTRM V89004, Doaks Butte","Hesperornithiformes","order","","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3335",45099,"PTRM V89004, Doaks Butte","Theria","subclass","","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3336",45099,"PTRM V89004, Doaks Butte","Scapherpeton tectum","species","Scapherpetontidae","Scapherpeton","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3337",45099,"PTRM V89004, Doaks Butte","Baenidae","family","Baenidae","","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3338",45099,"PTRM V89004, Doaks Butte","Basilemys sinuosa","species","Nanhsiungchelyidae","Basilemys","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3339",45099,"PTRM V89004, Doaks Butte","Chelydridae","unranked clade","Chelydridae","NO_GENUS_SPECIFIED","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3340",45099,"PTRM V89004, Doaks Butte","Compsemys victa","species","NO_FAMILY_SPECIFIED","Compsemys","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3341",45099,"PTRM V89004, Doaks Butte","Helopanoplia distincta","species","Plastomenidae","Helopanoplia","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
"3342",45099,"PTRM V89004, Doaks Butte","Plesiobaena antiqua","species","Baenidae","Plesiobaena","Hell Creek","",2293,0.910000026226044,913.996154785156,9508.3974609375,83.75,0.146191716194153,34.7656860351562,7.27824449539185,11998,1.5167140190897e-05,278.243377685547
