FID,POINTID,record_type,flags,lng,lat,lng_rot,lat_rot
905,906,Hadrosauridae,Late Campanian,-110.58329800,48.93330000,-78.05670432,53.79923888
906,907,Hadrosauridae,Late Campanian,-109.29720300,46.46509900,-77.61477828,51.19762940
907,908,Hadrosauridae,Late Campanian,-109.90000200,46.20000100,-78.35604411,51.03337506
908,909,Hadrosauridae,Late Campanian,-109.90000200,46.20000100,-78.35604411,51.03337506
909,910,Hadrosauridae,Late Campanian,-109.90000200,46.20000100,-78.35604411,51.03337506
910,911,Hadrosauridae,Late Campanian,-109.90000200,46.20000100,-78.35604411,51.03337506
911,912,Hadrosauridae,Late Campanian,-109.90000200,46.20000100,-78.35604411,51.03337506
912,913,Hadrosauridae,Late Campanian,-109.09999800,46.09999800,-77.53514065,50.81115576
913,914,Hadrosauridae,Late Campanian,-109.90000200,46.20000100,-78.35604411,51.03337506
914,915,Hadrosauridae,Late Campanian,-109.66333000,46.40000200,-78.03050095,51.19138758
915,916,Hadrosauridae,Late Campanian,-109.66333000,46.40000200,-78.03050095,51.19138758
916,917,Hadrosauridae,Late Campanian,-109.50000000,49.09999800,-76.82128722,53.79148751
917,918,Hadrosauridae,Late Campanian,-108.94766200,47.77220900,-76.75297421,52.41467995
918,919,Hadrosauridae,Late Campanian,-109.59166700,46.24222200,-78.01043338,51.02650823
919,920,Hadrosauridae,Late Campanian,-109.59166700,46.24222200,-78.01043338,51.02650823
920,921,Hadrosauridae,Late Campanian,-109.98666400,48.56778000,-77.55881706,53.35095477
921,922,Hadrosauridae,Late Campanian,-109.63655100,47.71871200,-77.51241300,52.47078038
922,923,Hadrosauridae,Late Campanian,-107.89504200,48.59629400,-75.30413860,53.04869080
923,924,Hadrosauridae,Late Campanian,-107.83333600,50.50000000,-74.44231357,54.88412615
924,925,Hadrosauridae,Late Campanian,-110.10519400,48.65572000,-77.65164400,53.45493608
925,926,Hadrosauridae,Late Campanian,-109.67548400,48.61456300,-77.20526569,53.34765878
926,927,Hadrosauridae,Late Campanian,-111.62999700,45.82000000,-80.29962392,50.91454001
927,928,Hadrosauridae,Late Campanian,-109.66506200,47.94311500,-77.45693050,52.69346070
928,929,Hadrosauridae,Late Campanian,-109.67548400,48.61456300,-77.20526569,53.34765878
929,930,Hadrosauridae,Late Campanian,-104.03439300,45.32578700,-72.44846002,49.25038462
930,931,Hadrosauridae,Late Campanian,-109.51008600,46.28247100,-77.90860541,51.05299605
931,932,Hadrosauridae,Late Campanian,-109.31783300,46.28562900,-77.70163374,51.02605210
932,933,Hadrosauridae,Late Campanian,-104.47374700,45.52338800,-72.83943459,49.51372230
933,934,Hadrosauridae,Late Campanian,-109.51008600,46.28247100,-77.90860541,51.05299605
934,935,Hadrosauridae,Late Campanian,-108.00109900,46.76002500,-76.12260317,51.28090721
935,936,Hadrosauridae,Late Campanian,-108.00109900,46.76002500,-76.12260317,51.28090721
936,937,Hadrosauridae,Late Campanian,-108.00109900,46.76002500,-76.12260317,51.28090721
937,938,Hadrosauridae,Late Campanian,-109.90000200,46.20000100,-78.35604411,51.03337506
938,939,Hadrosauridae,Late Campanian,-111.77749600,37.67770000,-82.94099790,42.95122830
939,940,Hadrosauridae,Late Campanian,-111.85916900,37.63722200,-83.03802780,42.92342244
940,941,Hadrosauridae,Late Campanian,-111.73333000,37.66666800,-82.89686324,42.93390874
941,942,Hadrosauridae,Late Campanian,-111.85647600,37.62481700,-83.03829962,42.91083701
942,943,Hadrosauridae,Late Campanian,-108.16694600,36.26944400,-79.48152728,41.02949822
943,944,Hadrosauridae,Late Campanian,-108.16694600,36.26944400,-79.48152728,41.02949822
944,945,Hadrosauridae,Late Campanian,-108.08419800,36.34389900,-79.37611021,41.09009534
945,946,Hadrosauridae,Late Campanian,-108.08840200,36.10390100,-79.44020446,40.85500239
946,947,Hadrosauridae,Late Campanian,-108.08333600,36.50000000,-79.33615544,41.24327278
947,948,Hadrosauridae,Late Campanian,-107.88790100,36.18389900,-79.21000777,40.90318813
948,949,Hadrosauridae,Late Campanian,-108.26129900,36.37130000,-79.55521423,41.14381962
949,950,Hadrosauridae,Late Campanian,-108.00000000,35.95277800,-79.38484240,40.69316393
950,951,Hadrosauridae,Late Campanian,-108.08333600,36.50000000,-79.33615544,41.24327278
951,952,Hadrosauridae,Late Campanian,-107.88790100,36.18389900,-79.21000777,40.90318813
952,953,Hadrosauridae,Late Campanian,-107.79869800,36.16930000,-79.12009031,40.87531061
953,954,Hadrosauridae,Late Campanian,-107.79869800,36.16930000,-79.12009031,40.87531061
954,955,Hadrosauridae,Late Campanian,-108.04850000,36.31480000,-79.34590242,41.05610648
955,956,Hadrosauridae,Late Campanian,-107.79869800,36.14020200,-79.12732502,40.84673168
956,957,Hadrosauridae,Late Campanian,-107.79869800,36.16930000,-79.12009031,40.87531061
957,958,Hadrosauridae,Late Campanian,-108.07389100,36.38833200,-79.35419423,41.13217290
958,959,Hadrosauridae,Late Campanian,-108.07389100,36.38833200,-79.35419423,41.13217290
959,960,Hadrosauridae,Late Campanian,-108.07389100,36.38833200,-79.35419423,41.13217290
960,961,Hadrosauridae,Late Campanian,-108.07389100,36.38833200,-79.35419423,41.13217290
961,962,Hadrosauridae,Late Campanian,-108.10250100,36.29444500,-79.40765419,41.04429595
962,963,Hadrosauridae,Late Campanian,-107.81659700,36.15480000,-79.14246484,40.86378670
963,964,Hadrosauridae,Late Campanian,-107.81659700,36.15480000,-79.14246484,40.86378670
964,965,Hadrosauridae,Late Campanian,-107.81659700,36.15480000,-79.14246484,40.86378670
965,966,Hadrosauridae,Late Campanian,-107.81659700,36.15480000,-79.14246484,40.86378670
966,967,Hadrosauridae,Late Campanian,-107.81659700,36.15480000,-79.14246484,40.86378670
967,968,Hadrosauridae,Late Campanian,-108.10944400,36.14277600,-79.45264678,40.89637437
968,969,Hadrosauridae,Late Campanian,-108.08833300,36.10388900,-79.44013503,40.85498015
969,970,Hadrosauridae,Late Campanian,-108.10944400,36.14277600,-79.45264678,40.89637437
970,971,Hadrosauridae,Late Campanian,-108.41111000,36.51722300,-79.67612526,41.30979323
971,972,Hadrosauridae,Late Campanian,-108.41055300,36.52249900,-79.67421908,41.31489093
972,973,Hadrosauridae,Late Campanian,-108.29083300,36.40611300,-79.57754340,41.18247993
973,974,Hadrosauridae,Late Campanian,-108.18360900,36.28111300,-79.49611535,41.04348186
974,975,Hadrosauridae,Late Campanian,-108.12056000,36.35277900,-79.41206344,41.10432515
975,976,Hadrosauridae,Late Campanian,-108.05972300,36.33583500,-79.35243349,41.07846678
976,977,Hadrosauridae,Late Campanian,-108.09083600,36.34388700,-79.38308084,41.09108924
977,978,Hadrosauridae,Late Campanian,-108.04111500,36.30277600,-79.34115047,41.04317784
978,979,Hadrosauridae,Late Campanian,-108.32194500,36.48611100,-79.59022725,41.26575669
979,980,Hadrosauridae,Late Campanian,-107.88777900,36.16916700,-79.21354292,40.88870017
980,981,Hadrosauridae,Late Campanian,-107.81659700,36.15480000,-79.14246484,40.86378670
981,982,Hadrosauridae,Late Campanian,-108.20909900,36.34389900,-79.50723408,41.10900829
982,983,Hadrosauridae,Late Campanian,-108.08277900,36.33388900,-79.37711863,41.08004901
983,984,Hadrosauridae,Late Campanian,-108.16694600,36.26944400,-79.48152728,41.02949822
984,985,Hadrosauridae,Late Campanian,-108.10944400,36.14277600,-79.45264678,40.89637437
985,986,Hadrosauridae,Late Campanian,-108.08416700,36.34361300,-79.37614905,41.08980975
986,987,Hadrosauridae,Late Campanian,-108.08416700,36.34388700,-79.37608067,41.09007886
987,988,Hadrosauridae,Late Campanian,-108.08416700,36.34388700,-79.37608067,41.09007886
988,989,Hadrosauridae,Late Campanian,-108.20909900,36.34389900,-79.50723408,41.10900829
989,990,Hadrosauridae,Late Campanian,-108.08416700,36.34388700,-79.37608067,41.09007886
990,991,Hadrosauridae,Late Campanian,-108.08416700,36.34361300,-79.37614905,41.08980975
991,992,Hadrosauridae,Late Campanian,-108.08416700,36.34361300,-79.37614905,41.08980975
992,993,Hadrosauridae,Late Campanian,-108.08416700,36.34361300,-79.37614905,41.08980975
993,994,Hadrosauridae,Late Campanian,-108.08416700,36.34361300,-79.37614905,41.08980975
994,995,Hadrosauridae,Late Campanian,-108.08416700,36.34361300,-79.37614905,41.08980975
995,996,Hadrosauridae,Late Campanian,-107.92921400,36.15981700,-79.25932677,40.88580179
996,997,Hadrosauridae,Late Campanian,-108.09536000,36.28742200,-79.40190877,41.03631642
997,998,Hadrosauridae,Late Campanian,-107.78555300,36.10027700,-79.12345962,40.80552247
998,999,Hadrosauridae,Late Campanian,-108.09999800,36.20000100,-79.42852730,40.95115323
999,1000,Hadrosauridae,Late Campanian,-108.09999800,36.20000100,-79.42852730,40.95115323
1000,1001,Hadrosauridae,Late Campanian,-108.09999800,36.29999900,-79.40364294,41.04937185
1001,1002,Hadrosauridae,Late Campanian,-108.09999800,36.29999900,-79.40364294,41.04937185
1002,1003,Hadrosauridae,Late Campanian,-108.09999800,36.29999900,-79.40364294,41.04937185
1003,1004,Hadrosauridae,Late Campanian,-108.09999800,36.27999900,-79.40862585,41.02972816
1004,1005,Hadrosauridae,Late Campanian,-107.91999800,36.15000200,-79.25209843,40.87476378
1005,1006,Hadrosauridae,Late Campanian,-108.09999800,36.27999900,-79.40862585,41.02972816
1006,1007,Hadrosauridae,Late Campanian,-108.09999800,36.29999900,-79.40364294,41.04937185
1007,1008,Hadrosauridae,Late Campanian,-108.09999800,36.27999900,-79.40862585,41.02972816
1008,1009,Hadrosauridae,Late Campanian,-108.09999800,36.27999900,-79.40862585,41.02972816
1009,1010,Hadrosauridae,Late Campanian,-108.10194400,36.34388700,-79.39474073,41.09277200
1010,1011,Hadrosauridae,Late Campanian,-108.09999800,36.27999900,-79.40862585,41.02972816
1011,1012,Hadrosauridae,Late Campanian,-108.08840200,36.10390100,-79.44020446,40.85500239
1012,1013,Hadrosauridae,Late Campanian,-108.08419800,36.31480000,-79.38336937,41.06151552
1013,1014,Hadrosauridae,Late Campanian,-108.08419800,36.31480000,-79.38336937,41.06151552
1014,1015,Hadrosauridae,Late Campanian,-108.09999800,36.29999900,-79.40364294,41.04937185
1015,1016,Hadrosauridae,Late Campanian,-108.09999800,36.29999900,-79.40364294,41.04937185
1016,1017,Hadrosauridae,Late Campanian,-108.09999800,36.29999900,-79.40364294,41.04937185
1017,1018,Hadrosauridae,Late Campanian,-108.09999800,36.29999900,-79.40364294,41.04937185
1018,1019,Hadrosauridae,Late Campanian,-108.09999800,36.29999900,-79.40364294,41.04937185
1019,1020,Hadrosauridae,Late Campanian,-108.08416700,36.34361300,-79.37614905,41.08980975
1020,1021,Hadrosauridae,Late Campanian,-108.08416700,36.34388700,-79.37608067,41.09007886
1021,1022,Hadrosauridae,Late Campanian,-108.08416700,36.34361300,-79.37614905,41.08980975
1022,1023,Hadrosauridae,Late Campanian,-108.08416700,36.34361300,-79.37614905,41.08980975
1023,1024,Hadrosauridae,Late Campanian,-108.10194400,36.34388700,-79.39474073,41.09277200
1024,1025,Hadrosauridae,Late Campanian,-108.10194400,36.34388700,-79.39474073,41.09277200
1025,1026,Hadrosauridae,Late Campanian,-108.08416700,36.34388700,-79.37608067,41.09007886
1026,1027,Hadrosauridae,Late Campanian,-108.08416700,36.34388700,-79.37608067,41.09007886
1027,1028,Hadrosauridae,Late Campanian,-108.09999800,36.20000100,-79.42852730,40.95115323
1028,1029,Hadrosauridae,Late Campanian,-108.09999800,36.20000100,-79.42852730,40.95115323
1029,1030,Hadrosauridae,Late Campanian,-108.08840200,36.10390100,-79.44020446,40.85500239
1030,1031,Hadrosauridae,Late Campanian,-108.08333600,36.50000000,-79.33615544,41.24327278
1031,1032,Hadrosauridae,Late Campanian,-108.09536000,36.28742200,-79.40190877,41.03631642
1032,1033,Hadrosauridae,Late Campanian,-108.16694600,36.26944400,-79.48152728,41.02949822
1033,1034,Hadrosauridae,Late Campanian,-108.54000100,36.29000100,-79.86823072,41.10606795
1034,1035,Hadrosauridae,Late Campanian,-108.54000100,36.29000100,-79.86823072,41.10606795
1035,1036,Hadrosauridae,Late Campanian,-108.54000100,36.29000100,-79.86823072,41.10606795
1036,1037,Hadrosauridae,Late Campanian,-108.54000100,36.29000100,-79.86823072,41.10606795
1040,1041,Hadrosauridae,Late Campanian,-74.30000300,40.29999900,-44.33745587,39.34748388
1041,1042,Hadrosauridae,Late Campanian,-74.30000300,40.29999900,-44.33745587,39.34748388
1042,1043,Hadrosauridae,Late Campanian,-74.30000300,40.29999900,-44.33745587,39.34748388
1043,1044,Hadrosauridae,Late Campanian,-74.30000300,40.29999900,-44.33745587,39.34748388
1044,1045,Hadrosauridae,Late Campanian,-75.72638700,39.53527800,-45.92924328,38.84210534
1045,1046,Hadrosauridae,Late Campanian,-108.79794300,44.11268600,-77.89513888,48.82598157
1046,1047,Hadrosauridae,Late Campanian,-107.27809900,42.85440100,-76.69014868,47.35916928
1047,1048,Hadrosauridae,Late Campanian,-107.27809900,42.85440100,-76.69014868,47.35916928
1048,1049,Hadrosauridae,Late Campanian,-107.09999800,43.20000100,-76.39157834,47.66856392
1049,1050,Hadrosauridae,Late Campanian,-107.09999800,43.20000100,-76.39157834,47.66856392
1050,1051,Hadrosauridae,Late Campanian,-74.27417000,40.25999800,-44.32401516,39.30412054
1051,1052,Hadrosauridae,Late Campanian,-74.21112100,40.38392300,-44.22800005,39.41437898
1052,1053,Hadrosauridae,Late Campanian,-75.22407500,39.73928100,-45.38679986,38.95628557
1053,1054,Hadrosauridae,Late Campanian,-109.44039900,39.13639800,-80.08083674,44.03600660
1054,1055,Hadrosauridae,Late Campanian,-111.52999900,50.77000000,-78.31434236,55.72895588
1055,1056,Hadrosauridae,Late Campanian,-110.68440200,49.07545900,-78.10871259,53.95308304
1056,1057,Hadrosauridae,Late Campanian,-110.68364000,49.07759500,-78.10702538,53.95503905
1057,1058,Hadrosauridae,Late Campanian,-110.70076800,49.07629000,-78.12607347,53.95643955
1058,1059,Hadrosauridae,Late Campanian,-110.70076800,49.07629000,-78.12607347,53.95643955
1059,1060,Hadrosauridae,Late Campanian,-110.71584300,49.07407800,-78.14326912,53.95663893
1060,1061,Hadrosauridae,Late Campanian,-110.73234600,49.18700800,-78.11537029,54.06889331
1061,1062,Hadrosauridae,Late Campanian,-110.73439000,49.19385100,-78.11480158,54.07585749
1062,1063,Hadrosauridae,Late Campanian,-110.65902700,49.07257500,-78.08244239,53.94632841
1063,1064,Hadrosauridae,Late Campanian,-112.19999700,49.28305400,-79.66910695,54.38940634
1064,1065,Hadrosauridae,Late Campanian,-112.19999700,49.28305400,-79.66910695,54.38940634
1065,1066,Hadrosauridae,Late Campanian,-110.13220200,50.71329900,-76.82235612,55.45535672
1066,1067,Hadrosauridae,Late Campanian,-110.44999700,49.06666600,-77.85893985,53.90799107
1067,1068,Hadrosauridae,Late Campanian,-110.13220200,50.71329900,-76.82235612,55.45535672
1068,1069,Hadrosauridae,Late Campanian,-110.72249600,49.05920000,-78.15647302,53.94322341
1069,1070,Hadrosauridae,Late Campanian,-111.14399700,50.85879900,-77.85556553,55.75486927
1070,1071,Hadrosauridae,Late Campanian,-101.15638700,27.81194300,-74.19195054,31.63646899
1071,1072,Hadrosauridae,Late Campanian,-101.39608000,27.87948600,-74.42253749,31.74126346
1072,1073,Hadrosauridae,Late Campanian,-100.98778500,27.42802000,-74.10112635,31.23186026
1075,1076,Hadrosauridae,Late Campanian,-151.00000000,70.00000000,-115.80607020,79.43581655
1076,1077,Hadrosauridae,Late Campanian,-151.00000000,70.00000000,-115.80607020,79.43581655
1077,1078,Hadrosauridae,Late Campanian,-108.48130000,31.88699900,-80.83495001,36.76738636
1078,1079,Hadrosauridae,Late Campanian,-104.71111300,30.46055600,-77.23394857,34.79084082
1079,1080,Hadrosauridae,Late Campanian,-104.70361300,30.45722200,-77.22692945,34.78640447
1080,1081,Hadrosauridae,Late Campanian,-112.96640000,49.02550100,-80.52834441,54.24207925
1081,1082,Hadrosauridae,Late Campanian,-112.18277700,47.81250000,-80.22601821,52.95627862
1082,1083,Hadrosauridae,Late Campanian,-113.75000000,48.63000100,-81.54267497,53.97946927
1083,1084,Hadrosauridae,Late Campanian,-113.75000000,48.63330100,-81.54136180,53.98267765
1084,1085,Hadrosauridae,Late Campanian,-112.70111800,48.47920200,-80.45931048,53.66990526
1085,1086,Hadrosauridae,Late Campanian,-113.75000000,48.63330100,-81.54136180,53.98267765
1086,1087,Hadrosauridae,Late Campanian,-112.65000200,48.96659900,-80.20773035,54.13544194
1087,1088,Hadrosauridae,Late Campanian,-112.64201400,48.91082000,-80.22169531,54.08001812
1088,1089,Hadrosauridae,Late Campanian,-112.64201400,48.91082000,-80.22169531,54.08001812
1089,1090,Hadrosauridae,Late Campanian,-112.64201400,48.91082000,-80.22169531,54.08001812
1090,1091,Hadrosauridae,Late Campanian,-112.64201400,48.91082000,-80.22169531,54.08001812
1091,1092,Hadrosauridae,Late Campanian,-112.64201400,48.91082000,-80.22169531,54.08001812
1092,1093,Hadrosauridae,Late Campanian,-112.64201400,48.91082000,-80.22169531,54.08001812
1093,1094,Hadrosauridae,Late Campanian,-113.75000000,48.63000100,-81.54267497,53.97946927
1094,1095,Hadrosauridae,Late Campanian,-112.19999700,49.28305400,-79.66910695,54.38940634
1095,1096,Hadrosauridae,Late Campanian,-112.58338900,48.48303200,-80.32979374,53.65523924
1096,1097,Hadrosauridae,Late Campanian,-112.47000100,48.46361200,-80.21430646,53.61863865
1097,1098,Hadrosauridae,Late Campanian,-112.58283200,47.63467800,-80.66022971,52.83024995
1098,1099,Hadrosauridae,Late Campanian,-112.64240300,48.93550100,-80.21210026,54.10405039
1099,1100,Hadrosauridae,Late Campanian,-113.75000000,48.63000100,-81.54267497,53.97946927
1100,1101,Hadrosauridae,Late Campanian,-112.64240300,48.93550100,-80.21210026,54.10405039
1101,1102,Hadrosauridae,Late Campanian,-112.64240300,48.93550100,-80.21210026,54.10405039
1102,1103,Hadrosauridae,Late Campanian,-112.64240300,48.93550100,-80.21210026,54.10405039
1103,1104,Hadrosauridae,Late Campanian,-112.73194100,48.73694200,-80.38978440,53.92516778
1104,1105,Hadrosauridae,Late Campanian,-112.45194200,48.46694600,-80.19336249,53.61905337
1105,1106,Hadrosauridae,Late Campanian,-112.33528100,48.30194500,-80.20447859,53.45605835
1106,1107,Hadrosauridae,Late Campanian,-112.33528100,48.30194500,-80.20447859,53.45605835
1107,1108,Hadrosauridae,Late Campanian,-112.65065800,48.93796500,-80.22008251,54.10773480
1108,1109,Hadrosauridae,Late Campanian,-112.27610800,47.99000200,-80.25993562,53.14337825
1109,1110,Hadrosauridae,Late Campanian,-112.65065800,48.93796500,-80.22008251,54.10773480
1110,1111,Hadrosauridae,Late Campanian,-112.58283200,47.63467800,-80.66022971,52.83024995
1111,1112,Hadrosauridae,Late Campanian,-112.65331300,48.34660000,-80.45989191,53.53356003
1112,1113,Hadrosauridae,Late Campanian,-112.64240300,48.93550100,-80.21210026,54.10405039
1113,1114,Hadrosauridae,Late Campanian,-112.06620800,48.46247900,-79.84972890,53.57098996
1114,1115,Hadrosauridae,Late Campanian,-112.50336500,47.82307100,-80.50156429,53.00111746
1115,1116,Hadrosauridae,Late Campanian,-112.43002300,48.48468000,-80.16249495,53.63285654
1116,1117,Hadrosauridae,Late Campanian,-113.75000000,48.63330100,-81.54136180,53.98267765
1117,1118,Hadrosauridae,Late Campanian,-113.75000000,48.63330100,-81.54136180,53.98267765
1118,1119,Hadrosauridae,Late Campanian,-112.64083100,48.91083100,-80.22040361,54.07984377
1119,1120,Hadrosauridae,Late Campanian,-112.22269400,47.80628600,-80.27169854,52.95633808
1120,1121,Hadrosauridae,Late Campanian,-112.28756700,47.76810100,-80.35655668,52.92908026
1121,1122,Hadrosauridae,Late Campanian,-112.11861400,37.63472400,-83.31448346,42.95892857
1122,1123,Hadrosauridae,Late Campanian,-119.36666900,55.04999900,-84.99946954,61.05627872
1123,1124,Hadrosauridae,Late Campanian,-118.51071900,55.26042900,-83.90970988,61.13369784
1124,1125,Hadrosauridae,Late Campanian,-118.51251200,55.25445900,-83.91496325,61.12819768
1125,1126,Hadrosauridae,Late Campanian,-118.51020800,55.25171700,-83.91381068,61.12520883
1126,1127,Hadrosauridae,Late Campanian,-119.52601600,55.08131000,-85.16540119,61.10984147
1127,1128,Hadrosauridae,Late Campanian,-119.98500100,55.05500000,-85.70570496,61.15122635
1128,1129,Hadrosauridae,Late Campanian,-117.52727500,33.71485100,-86.97698346,35.04989827
1129,1130,Hadrosauridae,Late Campanian,-108.86666900,44.98333400,-77.67600779,49.68619852
1130,1131,Hadrosauridae,Late Campanian,-106.95944200,40.31555600,-77.12407418,44.82697262
1131,1132,Hadrosauridae,Late Campanian,-108.72833300,39.30379900,-79.28241952,44.09258948
1132,1133,Hadrosauridae,Late Campanian,-112.75000000,51.61014200,-79.27357783,56.73203989
1133,1134,Hadrosauridae,Late Campanian,-108.66130100,47.81950000,-76.42819317,52.41552750
1134,1135,Hadrosauridae,Late Campanian,-112.91130100,51.95740100,-79.29190528,57.09321260
1135,1136,Hadrosauridae,Late Campanian,-111.48889900,50.79330100,-78.25942022,55.74514692
1136,1137,Hadrosauridae,Late Campanian,-105.20054600,38.37305500,-75.82933943,42.64791469
1137,1138,Hadrosauridae,Late Campanian,-108.70398700,39.84136600,-79.10868815,44.61594350
1138,1139,Hadrosauridae,Late Campanian,-107.45588700,38.87888000,-78.05658502,43.48202472
1139,1140,Hadrosauridae,Late Campanian,-106.15638700,49.10527800,-73.24698567,53.26403122
1140,1141,Hadrosauridae,Late Campanian,-111.50966600,50.73679000,-78.30670146,55.69360261
1141,1142,Hadrosauridae,Late Campanian,-110.01719700,50.75700000,-76.67881726,55.47958381
1142,1143,Hadrosauridae,Late Campanian,-112.93479900,51.92829900,-79.33111341,57.06866211
1143,1144,Hadrosauridae,Late Campanian,-109.21099900,41.36485700,-79.19479280,46.20440344
1144,1145,Hadrosauridae,Late Campanian,-107.03694200,38.83250000,-77.62875126,43.37228153
1145,1146,Hadrosauridae,Late Campanian,-110.56371300,50.18313200,-77.51844369,55.00924262
1146,1147,Hadrosauridae,Late Campanian,-75.14584400,39.83993100,-45.28289167,39.04127306
1147,1148,Hadrosauridae,Late Campanian,-108.76210000,36.49407200,-80.05091169,41.34001050
1148,1149,Hadrosauridae,Late Campanian,-111.18008400,50.83681100,-77.90444649,55.73919524
1149,1150,Hadrosauridae,Late Campanian,-112.93599700,51.72810000,-79.42407222,56.87497930
1150,1151,Hadrosauridae,Late Campanian,-74.34656500,40.28233000,-44.38728937,39.33808813
1151,1152,Hadrosauridae,Late Campanian,-74.27299500,40.35152800,-44.29676320,39.39319596
1152,1153,Hadrosauridae,Late Campanian,-74.23005700,40.41468400,-44.23740936,39.44756595
1153,1154,Hadrosauridae,Late Campanian,-75.31028000,39.74750100,-45.46765117,38.97885873
1154,1155,Hadrosauridae,Late Campanian,-75.31028000,39.74750100,-45.46765117,38.97885873
1155,1156,Hadrosauridae,Late Campanian,-74.38460500,40.28263500,-44.42380004,39.34478958
1156,1157,Hadrosauridae,Late Campanian,-112.94916500,51.94972200,-79.33702865,57.09161969
1157,1158,Hadrosauridae,Late Campanian,-112.98190300,51.81909900,-79.43294504,56.97018553
1158,1159,Hadrosauridae,Late Campanian,-112.98190300,51.81909900,-79.43294504,56.97018553
1159,1160,Hadrosauridae,Late Campanian,-112.95829800,51.74639900,-79.44021930,56.89613968
1160,1161,Hadrosauridae,Late Campanian,-112.98190300,51.81909900,-79.43294504,56.97018553
1161,1162,Hadrosauridae,Late Campanian,-112.95829800,51.74639900,-79.44021930,56.89613968
1162,1163,Hadrosauridae,Late Campanian,-112.95829800,51.74639900,-79.44021930,56.89613968
1163,1164,Hadrosauridae,Late Campanian,-109.56327100,30.86926100,-82.18433527,35.92605609
1164,1165,Hadrosauridae,Late Campanian,-109.50000000,30.68330000,-82.15772977,35.73351706
1165,1166,Hadrosauridae,Late Campanian,-111.46589700,50.66970100,-78.28827684,55.62176024
1166,1167,Tyrannosauridae,Late Campanian,-103.51667000,29.31666800,-76.28761160,33.49176568
1167,1168,Tyrannosauridae,Late Campanian,-103.19999700,29.20000100,-75.98745453,33.32696675
1168,1169,Tyrannosauridae,Late Campanian,-103.63713100,29.22520100,-76.43131916,33.42082220
1169,1170,Tyrannosauridae,Late Campanian,-103.36669900,28.90000000,-76.22357269,33.05827467
1170,1171,Tyrannosauridae,Late Campanian,-103.16987600,29.10479200,-75.97714860,33.22856707
1171,1172,Tyrannosauridae,Late Campanian,-103.16987600,29.10479200,-75.97714860,33.22856707
1172,1173,Tyrannosauridae,Late Campanian,-103.16987600,29.10479200,-75.97714860,33.22856707
1173,1174,Tyrannosauridae,Late Campanian,-103.16987600,29.10479200,-75.97714860,33.22856707
1174,1175,Tyrannosauridae,Late Campanian,-103.56562000,29.22855400,-76.35705804,33.41283537
1175,1176,Tyrannosauridae,Late Campanian,-103.56562000,29.22855400,-76.35705804,33.41283537
1176,1177,Tyrannosauridae,Late Campanian,-103.56562000,29.22855400,-76.35705804,33.41283537
1177,1178,Tyrannosauridae,Late Campanian,-103.56562000,29.22855400,-76.35705804,33.41283537
1178,1179,Tyrannosauridae,Late Campanian,-103.55000300,29.20000100,-76.34718606,33.38228808
1179,1180,Tyrannosauridae,Late Campanian,-103.33667000,28.92138900,-76.18811399,33.07456728
1180,1181,Tyrannosauridae,Late Campanian,-103.16987600,29.10479200,-75.97714860,33.22856707
1181,1182,Tyrannosauridae,Late Campanian,-109.61496700,31.07819000,-82.19381185,36.13949750
1182,1183,Tyrannosauridae,Late Campanian,-109.79042800,31.12439500,-82.36727948,36.21090874
1183,1184,Tyrannosauridae,Late Campanian,-109.79042800,31.12439500,-82.36727948,36.21090874
1184,1185,Tyrannosauridae,Late Campanian,-111.52873200,50.74072600,-78.32573854,55.70038320
1185,1186,Tyrannosauridae,Late Campanian,-111.54934700,50.73701500,-78.34979823,55.69999164
1186,1187,Tyrannosauridae,Late Campanian,-111.56463600,50.72386600,-78.37217351,55.68962249
1187,1188,Tyrannosauridae,Late Campanian,-111.52533700,50.74047100,-78.32215412,55.69960803
1188,1189,Tyrannosauridae,Late Campanian,-111.60102100,50.78699900,-78.38424638,55.75647596
1189,1190,Tyrannosauridae,Late Campanian,-111.52587100,50.72884800,-78.32780266,55.68842442
1190,1191,Tyrannosauridae,Late Campanian,-111.52458200,50.72723400,-78.32710299,55.68665943
1191,1192,Tyrannosauridae,Late Campanian,-111.48465700,50.75055300,-78.27347778,55.70305285
1192,1193,Tyrannosauridae,Late Campanian,-111.48465700,50.75055300,-78.27347778,55.70305285
1193,1194,Tyrannosauridae,Late Campanian,-111.50000000,50.77999900,-78.27731850,55.73398120
1194,1195,Tyrannosauridae,Late Campanian,-111.48005700,50.73704900,-78.27436260,55.68924770
1195,1196,Tyrannosauridae,Late Campanian,-111.45848800,50.74900400,-78.24567423,55.69747958
1196,1197,Tyrannosauridae,Late Campanian,-111.50212900,50.74765800,-78.29375752,55.70296481
1197,1198,Tyrannosauridae,Late Campanian,-111.50717900,50.74224100,-78.30161725,55.69849956
1198,1199,Tyrannosauridae,Late Campanian,-111.62021600,50.80685400,-78.39647164,55.77870484
1199,1200,Tyrannosauridae,Late Campanian,-111.61222100,50.80399300,-78.38901530,55.77468903
1200,1201,Tyrannosauridae,Late Campanian,-111.50400500,50.75950200,-78.29063047,55.71473703
1201,1202,Tyrannosauridae,Late Campanian,-111.52458200,50.72723400,-78.32710299,55.68665943
1202,1203,Tyrannosauridae,Late Campanian,-111.43540200,50.76340100,-78.21426678,55.70784114
1203,1204,Tyrannosauridae,Late Campanian,-111.78790300,50.84429900,-78.56279768,55.84104644
