collection_no,siteID,bin_assignment,lat,lng,Distance
216964,8231,teyep,48.406,-106.869,214.4849907
217033,8398,teyen,47.646,-106.379,1602.163545
217034,8397,teyen,47.567,-106.909,2784.740092
217035,8397,teyen,47.708,-106.571,2948.472714
217037,8396,teyen,47.868,-107.262,5270.963805
217038,8396,teyen,47.868,-107.262,5270.963805
217039,8567,teyen,47.109,-104.711,12.5193925
217041,9065,teyen,45.705,-104.716,2248.764628
217077,11873,teyep,37.452,-111.532,3228.337958
217170,7391,teyep,50.746,-111.566,2512.249778
217183,8567,teyen,47.056,-104.593,564.92439
219012,12212,teyep,36.276,-108.153,834.029626
219192,7392,teyep,50.737,-111.468,3151.858395
219262,12212,teyeq,36.086,-108.158,308.6587043
219263,12212,teyeq,36.086,-108.158,308.6587043
219534,7391,teyep,50.818,-111.608,2176.196394
219683,11887,teyen,37.118,-104.517,31.68670278
219684,11887,teyen,37.325,-104.589,231.3673599
219712,11873,teyep,37.452,-111.532,3228.337958
219724,7391,teyep,50.737,-111.529,2776.435107
219740,8053,teyeq,48.936,-112.642,728.0343653
219741,8386,teyeq,47.82,-112.444,1366.307429
219742,8386,teyeq,47.768,-112.287,514.0714094
219743,8386,teyeq,47.768,-112.287,514.0714094
219763,12212,teyeq,36.086,-108.158,308.6587043
220087,5883,teyep,55.086,-118.929,713.0623446
220119,7057,teyeo,51.554,-112.876,1004.131554
220120,6048,teyep,54.933,-119.45,2841.50711
220121,5883,teyep,55.077,-118.795,50.23470106
220122,5881,teyep,55.085,-119.991,1304.951546
220123,6047,teyep,54.728,-119.92,3213.457845
220124,5881,teyep,55.085,-119.991,1304.951546
220125,5882,teyep,55.05,-119.367,1411.618209
220129,5882,teyep,55.018,-119.428,1864.245135
220130,5882,teyep,55.064,-119.108,1226.144726
220131,6047,teyep,54.545,-119.547,5172.419029
220132,6222,teyep,54.147,-115.331,972.0541232
220335,8051,teyeq,48.63,-113.75,679.9077674
220501,7057,teyeo,51.952,-112.939,1440.962757
220506,7392,teyep,50.778,-111.379,3717.278238
221004,8396,teyen,47.526,-107.022,2499.693299
221005,8397,teyen,47.609,-106.955,3333.880656
221006,8396,teyen,47.526,-107.022,2499.693299
221007,8396,teyen,47.544,-107.053,2775.650212
221937,7891,teyeq,49.226,-110.691,423.4061064
221937,7891,teyeq,49.226,-110.691,423.4061064
221943,9067,teyen,45.603,-103.759,1564.193738
222071,12381,teyep,35.689,-106.866,366.6337842
222074,12046,teyep,36.508,-108.321,609.9159216
222078,12046,teyep,36.508,-108.321,609.9159216
222081,12046,teyep,36.508,-108.321,609.9159216
222083,12046,teyep,36.508,-108.321,609.9159216
222084,12046,teyep,36.508,-108.321,609.9159216
222086,12046,teyep,36.508,-108.321,609.9159216
222087,12046,teyep,36.508,-108.321,609.9159216
222088,12046,teyep,36.508,-108.321,609.9159216
222089,12046,teyep,36.508,-108.321,609.9159216
222090,12046,teyep,36.508,-108.321,609.9159216
222091,12046,teyep,36.508,-108.321,609.9159216
222122,8890,teyep,46.35,-109.22,467.7029181
222354,5882,teyep,55.064,-119.108,1226.144726
222481,12211,teyep,36.292,-108.55,1322.231433
222483,12211,teyep,36.292,-108.55,1322.231433
222640,12046,teyep,36.508,-108.321,609.9159216
222641,12212,teyep,36.22,-108.075,833.5100668
222644,12212,teyep,36.22,-108.075,833.5100668
223339,8386,teyeq,47.768,-112.288,520.4309149
223397,7392,teyep,50.752,-111.418,3473.357018
223799,7899,teyen,49.075,-106.576,1363.177521
223934,9067,teyen,45.651,-103.624,692.8407401
223935,8398,teyen,47.886,-106.306,762.5521483
223936,11210,teyeq,39.374,-111.124,1207.388471
223937,11210,teyeq,39.27,-111.198,32.80685863
224151,7057,teyeo,51.71,-112.934,664.7769814
224185,11210,teyeo,39.05,-111.271,1073.318598
224286,8397,teyen,47.521,-106.905,2245.275665
224370,9067,teyen,45.827,-103.728,2354.29503
224472,5882,teyep,55.05,-119.367,1411.618209
224473,5882,teyep,55.05,-119.367,1411.618209
224483,9236,teyen,45.053,-102.189,353.2225225
224484,9400,teyen,45,-103.189,1095.756085
224486,9234,teyen,45.003,-103.145,1290.377566
224487,9400,teyen,45,-103.189,1095.756085
224488,9234,teyen,45.008,-103.161,1181.285278
224489,9234,teyen,45.008,-103.161,1181.285278
224490,9234,teyen,45.008,-103.161,1181.285278
224491,9068,teyen,45.999,-103.187,1577.441438
224492,9234,teyen,45.002,-103.192,1063.314487
224667,8901,teyen,46.295,-103.923,2.472608787
224669,8907,teyen,46.486,-100.631,76.47548425
225035,8567,teyen,47.189,-104.971,298.3830369
225317,9400,teyen,44.713,-103.056,1741.875159
225318,9730,teyen,43.666,-104.274,641.1689569
225319,9730,teyen,43.666,-104.274,641.1689569
225845,7566,teyen,50.211,-107.374,2098.269705
225924,9235,teyen,45.053,-102.881,498.5251041
225936,9726,teyen,43.662,-106.319,382.3101479
225939,9896,teyen,43.279,-104.382,639.4863372
225940,9895,teyen,43.14,-104.577,777.6688725
226054,8568,teyen,47.479,-104.484,1001.817309
226055,8568,teyen,47.479,-104.484,1001.817309
226216,7887,teyeq,49.283,-112.577,1717.848054
227001,7057,teyen,51.917,-112.933,1386.45564
227002,6891,teyen,52.081,-112.981,1710.238323
227125,5883,teyep,55.065,-118.69,305.9643074
227182,8562,teyen,47.317,-107.15,745.3219336
227186,12046,teyep,36.508,-108.321,609.9159216
227264,8063,teyep,48.562,-107.778,93.89398667
227283,8397,teyen,47.721,-106.526,2633.726151
227685,7391,teyep,50.744,-111.509,2891.911149
228490,8391,teyep,47.74,-109.619,4719.205579
228491,8396,teyen,47.547,-107.116,3002.365949
228651,13373,teyep,32.742,-108.93,816.9311872
228652,13373,teyep,32.741,-108.93,806.9651976
228827,7894,teyen,49.496,-109.05,689.8955327
228914,10725,teyeo,40.84,-104.58,1678.340011
229083,8398,teyen,47.8,-106.1,365.3869433
229119,12046,teyep,36.508,-108.321,609.9159216
229345,8231,teyep,48.406,-106.869,214.4849907
229346,11050,teyep,40,-108.2,682.1497853
229474,7729,teyen,49.517,-108.817,36.49217212
229841,8396,teyep,47.868,-107.262,5270.963805
229870,7057,teyeo,51.666,-112.904,146.9089459
229966,7057,teyeo,51.554,-112.876,1004.131554
229967,7890,teyeq,49.494,-111.398,341.2256761
229968,7723,teyeq,49.569,-111.972,533.4188004
229969,7722,teyeq,49.688,-112.351,800.3007206
229970,7392,teyeq,50.864,-111.138,5110.602176
229971,7557,teyeq,50.13,-111.705,2651.736891
229973,7723,teyeq,49.903,-111.639,882.4661769
229975,7398,teyep,50.682,-108.094,565.6599452
229978,7392,teyep,50.78,-111.411,3502.303992
230000,7391,teyep,50.724,-111.565,2573.110965
230005,12046,teyep,36.508,-108.321,609.9159216
230006,12046,teyep,36.508,-108.321,609.9159216
230007,12046,teyep,36.508,-108.321,609.9159216
230008,12046,teyep,36.508,-108.321,609.9159216
230009,12046,teyep,36.508,-108.321,609.9159216
230010,12046,teyep,36.508,-108.321,609.9159216
230093,8396,teyen,47.683,-107.183,4646.596503
230098,8392,teyep,47.602,-109.459,3994.814542
230102,8059,teyep,48.541,-109.667,125.6739982
230102,8059,teyep,48.541,-109.667,125.6739982
230113,11870,teyeq,37.5,-113.5,1091.825039
230163,11873,teyep,37.461,-111.764,2052.401649
230164,11707,teyep,37.593,-111.798,583.2518666
230165,11707,teyep,37.629,-111.86,74.3817158
230166,11873,teyep,37.469,-111.697,2237.386128
