"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"151",-0.907791283072618,2.63794435343507,NA,0.191792909513562,0.171590232213843,NA,0.258416285940923,NA,NA,1.78461640997113,NA,6,-263.245025039465,538.49005007893,9.5816333522273,0.000452022973564483
"5",-0.775582770923579,1.36167448845948,NA,NA,0.132799305728807,NA,NA,NA,NA,NA,NA,3,-266.24795815291,538.49591630582,9.58749957911778,0.000450699081415233
"145",-0.889112053647798,2.56803522073259,NA,NA,NA,NA,0.272672760058003,NA,NA,1.72292843825073,NA,4,-265.252010187681,538.504020375361,9.59560364865911,0.000448876528084671
"9",-0.774808990293255,1.37040714938591,NA,NA,NA,0.138175046331962,NA,NA,NA,NA,NA,3,-266.254997153764,538.509994307528,9.60157758082539,0.000447537749558167
"120",0.249206098943341,2.60063130662009,"+",-0.0432269194065248,0.193315733741466,NA,0.233455634830176,-0.195864953915325,1.00514026718136,NA,NA,10,-259.274054835346,538.548109670692,9.63969294398987,0.000439089475584891
"126",0.206342079678691,2.56641588705801,"+",NA,0.197533308603647,-0.0272783898337334,0.23050433386863,-0.189094615232418,0.990580260821328,NA,NA,10,-259.295801451373,538.591602902746,9.68318617604405,0.000429643842877381
"48",0.255149060558564,1.65824713056326,"+",-0.0611425496940111,0.157401224976294,0.047991137304267,NA,-0.181748889213141,NA,NA,NA,9,-260.298384486814,538.596768973629,9.68835224692657,0.000428535489678157
"188",0.281901768263078,3.29916570319302,"+",-0.0930836007893203,NA,0.042810843053046,0.244944211944627,-0.212975596632978,NA,2.25413458379929,NA,10,-259.312162155178,538.624324310357,9.71590758365426,0.000422671756858528
"22",-0.568576258418078,1.4575978366473,"+",NA,0.19626535004757,NA,0.204847650592094,NA,NA,NA,NA,7,-262.316610894245,538.633221788491,9.7248050617884,0.000420795576913086
"25",-0.809499025026184,1.43009661613242,NA,NA,NA,0.111581877730963,0.21182274303427,NA,NA,NA,NA,4,-265.324959470493,538.649918940986,9.74150221428386,0.000417297156688114
"18",-0.619092331195557,1.38119611261962,"+",NA,NA,NA,0.19104059991817,NA,NA,NA,NA,6,-263.350031757146,538.700063514292,9.79164678758946,0.000406964634004663
"391",-0.884510663852372,3.6659197038064,NA,0.250909032802898,0.142462205377142,NA,NA,NA,NA,2.07661676710537,2.11011503489883,6,-263.352471394743,538.704942789485,9.79652606278307,0.000405972997891184
"263",-0.829620870689381,1.64669605005382,NA,0.208721924688136,0.164390525032896,NA,NA,NA,NA,NA,0.616571720774376,5,-264.355671204053,538.711342408107,9.80292568140464,0.000404676037831649
"116",0.264595211259793,2.46590761213287,"+",-0.0685834017432023,NA,NA,0.225845926620206,-0.206723697059933,1.02306053402643,NA,NA,9,-260.370352092483,538.740704184965,9.83228745826273,0.000398778431048732
"370",0.157031401997517,2.79645847017444,"+",NA,NA,NA,0.188342836138706,-0.19113400956626,1.23348933100146,NA,0.666063185066892,9,-260.443484854089,538.886969708178,9.97855298147613,0.00037065554840648
"424",0.159711536940438,3.99163243817643,"+",0.0279561839184157,0.160036921666566,NA,NA,-0.172730342069868,NA,2.07303110517753,2.07040214412791,10,-259.45167093967,538.90334187934,9.99492515263762,0.000367633715731591
"122",0.177656868885723,2.42363501105602,"+",NA,NA,-0.0240914243229524,0.217917221159701,-0.193965919861271,1.01905424182664,NA,NA,9,-260.4529832961,538.905966592199,9.99754986549692,0.000367151565706537
"430",0.181084971855207,4.00705672248301,"+",NA,0.156849425427984,0.028467766560129,NA,-0.176796737090267,NA,2.12631879986217,2.02888826739553,10,-259.456093070394,538.912186140788,10.003769414086,0.000366011580672078
