"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"498",0.933433821184262,32.5011953184185,"+",NA,NA,NA,0.198112214712526,-0.204617612980835,-38.6436700125824,19.9697536172628,-13.3381141233985,9,-190.071691310089,398.143382620178,7.20307482713656,0.00161287262305362
"317",0.0374540978741456,5.25094132676244,NA,NA,0.246027241094138,0.200215002027409,0.0583030866540692,-0.0641659427374611,NA,NA,2.39077048924805,7,-192.076913273429,398.153826546858,7.21351875381652,0.00160447221374786
"417",0.443821720399933,5.15162522395833,NA,NA,NA,NA,NA,-0.121830465211359,NA,-0.369909468706076,2.20067685604404,5,-194.082533817266,398.165067634532,7.22475984149048,0.00159547950297151
"291",0.437120830722065,5.07308418031497,NA,0.00572588502166229,NA,NA,NA,-0.121105010827608,NA,NA,2.34396353625854,5,-194.10774361808,398.21548723616,7.27517944311916,0.00155576053961616
"509",-0.389925146256765,47.1387429083111,NA,NA,0.311159122202407,0.389193378504315,0.046180813829284,0.00254673154483861,-49.281626455775,15.9538540459963,-21.3151243045585,9,-190.114851115053,398.229702230106,7.28939443706497,0.00154474217915613
"286",-0.374320655370373,5.33400162814154,"+",NA,0.313096201995029,0.594013600986907,0.0744214582811897,NA,NA,NA,2.2093584563485,8,-191.139669420706,398.279338841412,7.3390310483706,0.0015068761248614
"294",0.45995238596433,5.32872895294964,"+",NA,0.22449479220579,NA,NA,-0.152829363885358,NA,NA,2.37389855183702,7,-192.148611677616,398.297223355231,7.35691556218995,0.00149346132012861
"429",-0.0340734966513238,5.27841356119449,NA,NA,0.249907949988123,0.226241794138384,NA,-0.0523867411709802,NA,-0.41663839426197,2.19568650236053,7,-192.153583321508,398.307166643017,7.36685884997536,0.00148605478885115
"197",-0.335074224593007,4.84289145342955,NA,NA,0.219071204740719,NA,NA,NA,-3.52379411924569,1.99163667648262,NA,5,-194.154748494617,398.309496989233,7.36918919619211,0.001484324286137
"122",0.454880054427112,4.79660013155539,"+",NA,NA,0.387905527868334,0.164269161781139,-0.113580796514943,-2.2803356610792,NA,NA,8,-191.170851334535,398.34170266907,7.40139487602823,0.00146061386467479
"318",0.224934181250467,5.56727226068974,"+",NA,0.267720599940417,0.411995982055913,0.13490881221024,-0.10740127929549,NA,NA,2.357145942959,9,-190.171590954515,398.343181909029,7.40287411598797,0.00145953396488456
"416",-0.35255278640891,183.398741211417,"+",-0.106097942393864,0.347320889161232,0.715175015468952,0.0876872675758876,NA,NA,88.0255116785433,118.515145611468,10,-189.175741365788,398.351482731575,7.41117493853403,0.00145348885219298
"16",-0.416981248896329,12.1003042412672,"+",-0.00237959115389735,0.347060353778864,0.597872412908462,NA,NA,NA,NA,NA,7,-192.179407082127,398.358814164255,7.41850637121354,0.00144817052804711
"98",0.603437980939476,4.3160410638449,"+",NA,NA,NA,NA,-0.149665379324378,-2.15790488335668,NA,NA,6,-193.18529378305,398.3705875661,7.43027977305906,0.00143967062400558
"481",0.353085675765876,4.91451639985073,NA,NA,NA,NA,NA,-0.104196293326016,-4.17739249994497,2.03318241912107,-0.620396474756754,6,-193.189384204821,398.378768409641,7.43846061659985,0.0014337937914988
"253",-0.126311330352902,5.18857431198401,NA,NA,0.244337801805469,0.259311034140674,0.0575362628923825,-0.0342057887806381,-3.7030374696272,2.15530704656828,NA,8,-191.191414798328,398.382829596656,7.4425218036148,0.00143088529312308
"218",-0.142732789701144,6.93339105339798,"+",NA,NA,0.601831029193163,0.120082400540327,NA,-5.09138047541236,3.5027656569677,NA,8,-191.199066663248,398.398133326495,7.45782553345396,0.00141997813541215
"265",-0.269005466814814,4.29303547387013,NA,NA,NA,0.316209998886126,NA,NA,NA,NA,1.99825101455413,4,-195.199687976816,398.399375953632,7.45906816059056,0.00141909615775064
"246",0.817389330250052,59.9682506725223,"+",NA,0.224589170985067,NA,0.185282835773564,-0.21358928373289,-36.2585533135826,19.5298624271249,NA,9,-190.207962196619,398.415924393237,7.47561660019608,0.00140740268810304
"65",-0.26850037555194,4.0515880003341,NA,NA,NA,NA,NA,NA,-2.14823472175721,NA,NA,3,-196.224889990692,398.449779981384,7.50947218834312,0.00138377897798262
"119",0.422459743475274,4.50906968244845,NA,-0.0813616863169544,0.215887295968903,NA,0.0983279622241323,-0.12712768554494,-2.2371352167869,NA,NA,7,-192.225390037789,398.450780075578,7.51047228253714,0.00138308719629791
"399",-0.361937465270915,5.19109677384494,NA,-0.114320726926263,0.33054393204447,0.433351280185897,NA,NA,NA,-0.407890795733695,2.14907257324906,7,-192.24526457257,398.49052914514,7.55022135209924,0.00135587033877641
"127",0.0393662784556916,4.74883026905898,NA,-0.188849765535916,0.306899290873395,0.33803610582953,0.06701144865265,-0.0648669543123329,-2.32289585082857,NA,NA,8,-191.24773359058,398.495467181161,7.55515938811948,0.00135252679981807
"457",-0.250499459584692,5.05305897427838,NA,NA,NA,0.295727652613043,NA,NA,-4.47835980924607,2.04073228753482,-0.84880966323704,6,-193.252942797074,398.505885594149,7.56557780110774,0.00134549952757597
"287",-0.364633902749176,5.18857209052435,NA,-0.119759168400731,0.335310069751139,0.438634349522643,0.0226883472666857,NA,NA,NA,2.34407017860012,7,-192.253108941221,398.506217882442,7.56591008940086,0.00134527599927474
"227",0.326852199499399,4.8135690904271,NA,0.0280022540966162,NA,NA,NA,-0.100129318484322,-3.53273158167433,2.08027426746156,NA,6,-193.258896999942,398.517793999884,7.57748620684259,0.00133751195384625
"373",0.278169449886713,4.56746875111286,NA,NA,0.194288402066207,NA,0.0912203397372054,-0.101413954061971,-2.88403456749492,NA,-0.602991052623465,7,-192.271269080755,398.542538161509,7.60223036846793,0.00132106609240666
"62",0.106013806339158,13.2118558828197,"+",NA,0.306809646701244,0.448411350709439,0.128209214443432,-0.0900833481135608,NA,NA,NA,8,-191.280320356526,398.560640713051,7.62033292001007,0.00130916271055421
"272",-0.382411978805253,5.37073731466932,"+",-0.0472963200550396,0.325712132984723,0.597621610059344,NA,NA,NA,NA,2.24808865671604,8,-191.283488229521,398.566976459042,7.62666866600114,0.00130502201142397
"128",0.227188049164171,5.87311241406233,"+",-0.109553391669142,0.290685542844985,0.511148558209526,0.145985710819779,-0.101676334505597,-2.63047709350084,NA,NA,10,-189.291891566538,398.583783133076,7.64347534003468,0.00129410142061419
"76",-0.211481172367173,4.32463127032635,"+",0.0970851685366742,NA,0.479071505507616,NA,NA,-2.17216616655328,NA,NA,7,-192.311508891438,398.623017782875,7.68270998983382,0.00126896200287061
"13",-0.456608197299488,8.39282307040313,NA,NA,0.373890993229651,0.320917720277098,NA,NA,NA,NA,NA,4,-195.313402944467,398.626805888934,7.68649809589306,0.00126656079626877
"174",-0.0662997399280083,31.8884200082013,"+",NA,0.322687042975033,0.459053274877131,NA,-0.0651485755050653,NA,-10.2995866867842,NA,8,-191.316100153031,398.632200306062,7.69189251302026,0.00126314922057659
"195",-0.266510659876211,4.67164441550754,NA,0.202327727440547,NA,NA,NA,NA,-3.48605395044736,2.01100052470131,NA,5,-194.338748956325,398.677497912649,7.73719011960782,0.00123486194798124
"422",0.490356922902377,19.2022979143364,"+",NA,0.223005800344573,NA,NA,-0.158684315023162,NA,8.54348477699149,12.2683197788673,8,-191.34877603782,398.697552075639,7.75724428259809,0.00122254175759502
"118",0.634359352409525,4.70982404219287,"+",NA,0.204650612108105,NA,0.15163292528364,-0.176490991304269,-2.24452162657766,NA,NA,8,-191.353597911329,398.707195822658,7.76688802961684,0.00121666100539578
"121",0.21940011397494,4.19242022143766,NA,NA,NA,0.127793036141341,0.0692009786511854,-0.0800293323044217,-2.18343763429705,NA,NA,6,-193.354076603848,398.708153207697,7.7678454146556,0.00121607873824846
"311",0.481093297802735,5.34386627866301,NA,-0.0956681067699869,0.227289872331992,NA,0.0956751433375847,-0.138704696963491,NA,NA,2.43491697769934,7,-192.355068440665,398.71013688133,7.7698290882891,0.0012148731845389
"203",-0.252734221800656,4.77569924707411,NA,0.0667925082843571,NA,0.247199933993678,NA,NA,-3.54861716446603,2.04539050606167,NA,6,-193.367617583447,398.735235166894,7.79492737385249,0.00119972282830018
