"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"285",-1.48714430019412,2.03888162920221,NA,NA,0.525114475863641,0.155158462253722,0.0658907759541282,NA,NA,NA,-0.98280740239845,6,-134.038200406317,280.076400812633,7.65782432054266,0.00164576402564027
"10",-0.976021836036677,1.63026033952345,"+",NA,NA,0.339448533146785,NA,NA,NA,NA,NA,5,-135.042005218041,280.084010436083,7.66543394399173,0.00163951410081313
"52",-0.466674551654232,1.7136564462351,"+",0.33865094409544,NA,NA,0.23075543419418,-0.113996610632727,NA,NA,NA,7,-133.057390996544,280.114781993087,7.69620550099637,0.00161448196327164
"271",-1.50460951534567,2.09264925541788,NA,0.0662496553068137,0.499036974278947,0.126145939127138,NA,NA,NA,NA,-0.931579285003687,6,-134.065763023753,280.131526047506,7.71294955541526,0.00160102189897707
"432",-1.42668084941783,3.17120197977744,"+",0.264272305639103,0.430064317630633,0.39237231204509,NA,0.00425621889508172,NA,-2.61361808044257,-3.22366834231327,10,-130.068880706744,280.137761413488,7.71918492139753,0.00159603819307854
"504",-0.719571735799426,3.46581562476045,"+",0.368557788903235,0.319697000835471,NA,0.312709554054866,-0.1037356464702,1.20425228908971,-3.37451554667773,-3.59353362077502,11,-129.084700203023,280.169400406045,7.75082391395449,0.00157098833330977
"222",-1.27991873694302,1.96747486333049,"+",NA,0.488249161977703,0.569297679524101,0.183134155276873,NA,1.0681074971866,-0.916758779205475,NA,9,-131.085054302163,280.170108604326,7.75153211223545,0.00157043214616975
"309",-1.19686197565017,1.97247844187152,NA,NA,0.480653447440975,NA,0.0898022715013156,-0.0471391591327804,NA,NA,-0.895223651460702,6,-134.098483744943,280.196967489886,7.7783909977955,0.00154948309938108
"301",-1.45587795311951,2.11976124864018,NA,NA,0.513487459043274,0.141498324923905,NA,-0.00804905458203161,NA,NA,-0.984256061141235,6,-134.104479121875,280.20895824375,7.79038175165937,0.00154022115631354
"160",-1.36366790092932,2.10245099795194,"+",0.17110367184858,0.455485929476162,0.510896622036814,0.164759605192496,NA,NA,0.183262339180999,NA,9,-131.105132540012,280.210265080023,7.79168858793236,0.00153921507660695
"290",-0.401901735170083,1.90804193883961,"+",NA,NA,NA,NA,-0.113228744332875,NA,NA,-1.08405240793216,6,-134.113961555513,280.227923111025,7.80934661893468,0.00152568513874135
"68",-1.13604705446819,1.7713227056618,"+",0.412916419983199,NA,NA,NA,NA,0.475304372636885,NA,NA,6,-134.11685589974,280.23371179948,7.81513530738954,0.0015212756651127
"181",-1.05929195747845,1.80759172445288,NA,NA,0.449652479426911,NA,0.119326876488273,-0.0665543557319074,NA,-0.608193748987158,NA,6,-134.119011990076,280.238023980153,7.81944748806211,0.0015179991908089
"327",-1.49485208111973,1.93962821617494,NA,0.151536987938999,0.454816997180523,NA,NA,NA,-0.50338333517926,NA,-1.0446844919763,6,-134.126723756762,280.253447513525,7.83487102143403,0.00150633775813727
"266",-0.949627558258426,1.86247218766633,"+",NA,NA,0.362809386476149,NA,NA,NA,NA,-1.21594002536836,6,-134.13136580695,280.262731613899,7.84415512180846,0.00149936146733856
