"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"191",0.452567205313307,8.41915488719125,NA,-0.343564119500554,0.281936326468287,0.412077052636295,0.227748090990085,-0.123006795141261,NA,-0.535863131212894,NA,8,-151.747118481495,319.49423696299,5.91238518180666,0.00136295477653125
"319",0.45328808654279,8.0610909812389,NA,-0.34309168173908,0.281537312173138,0.411532418941315,0.227712768104232,-0.123090831758317,NA,NA,-0.713643886761816,8,-151.747511812835,319.495023625669,5.91317184448565,0.00136241878912056
"127",0.451733215794678,8.14710489050293,NA,-0.342923439592228,0.281773563074573,0.4122528971601,0.227694440480764,-0.122861161168786,-0.203455044202216,NA,NA,8,-151.747561369644,319.495122739287,5.91327095810374,0.00136235127366573
"509",-0.254944690143888,81.3588802363765,NA,NA,0.248251501672913,0.472527776248369,0.200548692901993,-0.0084703511740237,-17.0020220849548,67.3969258286383,-0.229636787049106,9,-150.770822102929,319.541644205859,5.95979242467524,0.00133102770100155
"48",0.547118467285095,8.06263330655881,"+",-0.274541005503334,0.126519734002829,0.554283301337718,NA,-0.11187486737559,NA,NA,NA,8,-151.772071313172,319.544142626343,5.96229084515954,0.00132936600568437
"175",0.122503342199985,7.4898180707695,NA,-0.316482737908853,0.282025328241026,0.514259592238563,NA,-0.0721476697992118,NA,-0.439463093478783,NA,7,-152.778284167665,319.55656833533,5.97471655414614,0.00132113245154392
"303",0.123013260946427,7.24271553383477,NA,-0.317153776132845,0.281835452672072,0.515554501271014,NA,-0.0721821130820008,NA,NA,-0.38472422316785,7,-152.779026155524,319.558052311048,5.97620052986429,0.0013201525508868
"393",-0.225738738673245,3.27866390330969,NA,NA,NA,0.413125132549347,NA,NA,NA,-0.776186596376141,-0.116649341447655,5,-154.779403304793,319.558806609586,5.97695482840203,0.00131965475019592
"111",0.124619843305282,6.97461054401836,NA,-0.316348139854082,0.281688326572262,0.513672516580708,NA,-0.0724166678189453,-0.558464815205753,NA,NA,7,-152.779820764098,319.559641528195,5.97778974701174,0.00131910396301487
"318",0.72504839097023,10.2146912418055,"+",NA,0.0704144271004409,0.411680193809069,0.297560525821745,-0.149882418625533,NA,NA,-1.23285774405435,9,-150.782454441533,319.564908883065,5.98305710188163,0.00131563443948151
"464",-0.170543656372069,88.6748988985201,"+",-0.0773592737082984,0.144958330283879,0.737827963595751,NA,NA,-18.6956991174837,73.3380106783989,-0.253233967518605,10,-149.78247666566,319.564953331321,5.98310155013712,0.00131560520097856
"126",0.72484313321196,10.5037980559551,"+",NA,0.070427962639491,0.411653615510129,0.297549160663606,-0.149847613158032,0.0856335247318784,NA,NA,9,-150.782496009669,319.564992019338,5.98314023815465,0.00131557975214616
"190",0.725376463746547,10.4506159478496,"+",NA,0.0703345027592615,0.411697243192645,0.297589123002906,-0.14993100761506,NA,2.66961904056619,NA,9,-150.783598246232,319.567196492464,5.9853447112805,0.00131413047091401
"416",-0.190091596264312,77.1477320570453,"+",-0.0867202932626261,0.187471975467949,0.77287409741924,0.252927510683283,NA,NA,24.9498086140827,-48.2817966040001,10,-149.790788472286,319.581576944572,5.99972516338806,0.00130471546433921
"125",-0.219428609207311,6.68604758929164,NA,NA,0.260330396237224,0.438583805878765,0.209413998152298,-0.0190728403570879,-0.891072245321135,NA,NA,7,-152.815308856864,319.630617713728,6.04876593254397,0.00127311238267519
"189",-0.225807773393038,9.88288389929752,NA,NA,0.26238798944718,0.441043732862145,0.209746544440468,-0.0183421256240502,NA,-1.52222870495627,NA,7,-152.815867343032,319.631734686063,6.04988290487955,0.00127240156552867
"497",0.8380659707416,5.45869312522723,NA,NA,NA,NA,0.182676453340113,-0.166878744063334,-2.0787972319366,-2.79337981267765,0.614776514104107,7,-152.817108185047,319.634216370093,6.05236458890977,0.00127082369535233
"317",-0.224667661929955,7.80518037828709,NA,NA,0.262025628991025,0.440402960826659,0.210015686450352,-0.0184669193656173,NA,NA,-0.964618938124122,7,-152.817329197655,319.634658395311,6.0528066141274,0.00127054285832747
"365",-0.574283572370264,34.9428647472154,NA,NA,0.268636989865374,0.584340071439937,NA,0.0378264601106659,-12.3282177131047,NA,-23.1949997805526,7,-152.82151113439,319.64302226878,6.0611704875962,0.00126524062300932
"413",-0.34511745542546,9.89733111507467,NA,NA,0.276514862389151,0.482559993214392,0.203584544080269,NA,NA,-0.956536129720497,0.194560865804528,7,-152.827042989236,319.654085978472,6.07223419728865,0.001258260818968
"156",-0.0470608780573127,11.9441186681871,"+",-0.0664963773174125,NA,0.726386720842536,0.205261744972549,NA,NA,0.556301137155009,NA,8,-151.829336500474,319.658673000947,6.0768212197637,0.00125537829045928
"92",-0.0469726050932644,9.50011304813065,"+",-0.0662330721982237,NA,0.726732497545234,0.20533206303568,NA,-1.7675881507492,NA,NA,8,-151.830393512178,319.660787024356,6.07893524317251,0.00125405204196638
"284",-0.0469147047454367,9.42477660240336,"+",-0.066301947669731,NA,0.726951245551644,0.205351986222045,NA,NA,NA,0.313427291159222,8,-151.830665886358,319.661331772716,6.07947999153288,0.00125371051708294
"107",0.685606258521176,3.05042413416228,NA,-0.11035656183933,NA,0.177051552934666,NA,-0.141562536807369,-0.88869236855379,NA,NA,6,-153.834639026388,319.669278052777,6.0874262715933,0.00124873923198678
"245",0.763808551111755,4.49491481545657,NA,NA,0.0716703403848159,NA,0.201975681006831,-0.158072206364741,-1.40518987922359,-2.02874182818414,NA,7,-152.840196433351,319.680392866703,6.09854108551895,0.00124181872772498
"267",-0.214708340938904,2.7531313262664,NA,0.065553933086393,NA,0.385318208869645,NA,NA,NA,NA,-0.23854367134415,5,-154.850560314837,319.701120629674,6.11926884849083,0.00122901512770315
"361",0.468769292023997,2.93077586615865,NA,NA,NA,0.186589903754157,NA,-0.10554814804339,-1.04839146546089,NA,-0.367092471869509,6,-153.875963199694,319.751926399388,6.17007461820469,0.0011981878071027
"98",1.09486738029725,3.33545377871172,"+",NA,NA,NA,NA,-0.206233935288667,-0.947965198408153,NA,NA,6,-153.876329375687,319.752658751374,6.1708069701902,0.00119774913981255
"336",-0.16449921778712,54.7904996861097,"+",-0.143821217254102,0.16732786942161,0.748329522001775,NA,NA,-22.3291591999305,NA,-34.5121068203554,9,-150.900617373324,319.801234746649,6.21938296546517,0.00116900864885976
"207",-0.336945097643691,6.51165939945209,NA,-0.246907363676393,0.314069609414621,0.624667430610802,NA,NA,-1.51865474433501,-2.38038777103903,NA,7,-152.903297155777,319.806594311554,6.22474253037086,0.00116588015371073
"171",0.761685746725347,3.64870102950719,NA,-0.14503114169655,NA,0.153027489898179,NA,-0.156080001283474,NA,-0.929671046490526,NA,6,-153.915622540514,319.831245081028,6.24939329984454,0.00115159842694811
"399",-0.347567352812291,12.1573187416353,NA,-0.255737504291984,0.324637916709855,0.641362190395074,NA,NA,NA,1.79813398198185,-0.899480935894915,7,-152.916355900851,319.832711801702,6.25086002051808,0.00115075419993704
"430",0.138646522915658,245.637484309992,"+",NA,0.0852802249258048,0.60368150488989,NA,-0.0510190330124075,NA,57.4466247411036,-174.613178407756,9,-150.920881095551,319.841762191103,6.25991040991937,0.00114555857759714
"249",0.704251104350516,4.37246640281183,NA,NA,NA,0.0673010604066689,0.176415609102229,-0.145586923255375,-1.38085915216252,-1.95169375967927,NA,7,-152.928564572089,319.857129144177,6.27527736299385,0.0011367904331962
"162",1.07137257089215,3.94359220175122,"+",NA,NA,NA,NA,-0.202746366062005,NA,-0.954866511368359,NA,6,-153.928967295607,319.857934591213,6.27608281002961,0.00113633271312735
"184",2.00849034129102,8.95597407851484,"+",-0.267454918546532,0.0151201468710468,NA,0.36182990877717,-0.351436816417515,NA,0.180667528463524,NA,9,-150.955291220829,319.910582441657,6.3287306604737,0.00110681025403928
"120",2.00752201216778,8.74985379529229,"+",-0.266998647019617,0.0148445300579708,NA,0.361519695888373,-0.351261842275201,-0.690280761246941,NA,NA,9,-150.955431569708,319.910863139415,6.32901135823181,0.00110665492536115
"312",2.00823926541583,8.72476730841241,"+",-0.267387512939456,0.0150272508998232,NA,0.361741451427801,-0.351374313021388,NA,NA,-0.614768966821475,9,-150.955521865181,319.911043730362,6.3291919491781,0.00110655500394235
"436",2.03238785143529,10.2812250817763,"+",-0.264588738438315,NA,NA,0.361039395681397,-0.353673103534332,NA,0.306340582422588,-0.572041648962345,9,-150.95701154773,319.91402309546,6.33217131427688,0.00110490781546162
"244",2.03233132066125,10.6582122545751,"+",-0.26457358131462,NA,NA,0.361024816875394,-0.353663036957414,0.357184820843603,-0.188904036612445,NA,9,-150.957072227529,319.914144455057,6.3322926738735,0.00110484077191234
"167",1.04230283633636,3.79495087115479,NA,-0.185090444888995,0.0732322536144348,NA,NA,-0.203298453234682,NA,-1.00326869894407,NA,6,-153.961794165796,319.923588331593,6.34173655040934,0.00109963607977959
"300",0.879904989760716,8.6786671483943,"+",-0.253779106954473,NA,0.481996192682474,NA,-0.153548967462551,NA,NA,-0.305166502594875,8,-151.96977783721,319.939555674419,6.35770389323585,0.00109089189842523
