"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"433",-0.805868409017603,3.61403002345681,NA,NA,NA,NA,-0.345565673023784,0.0381531089575447,NA,2.27945949762541,0.194751137438855,6,-179.85642559813,371.71285119626,3.70416425564633,0.00491511765050286
"307",-1.35152216500213,4.06177510063483,NA,0.295611800397766,NA,NA,-0.463204314261874,0.0998018798158299,NA,NA,-0.0845841969329612,6,-179.869120750416,371.738241500832,3.72955456021856,0.0048531138897619
"223",-0.568875673981284,3.29641246790776,NA,0.331458176985655,-0.0420759134365892,-0.31740493704836,-0.456586606017981,NA,-1.02343901516185,2.31597518290004,NA,8,-177.873545485056,371.747090970112,3.73840402949821,0.00483168758643362
"181",-0.813965206956933,3.39409675815818,NA,NA,0.0179511703478139,NA,-0.342032542851988,0.0395201831980601,NA,2.03689323419875,NA,6,-179.874710003457,371.749420006915,3.74073306630135,0.00482606427219054
"476",-1.02239686744083,3.76637600217511,"+",0.522977405394184,NA,-0.396446267770544,-0.509300348291467,NA,-1.67614871881597,2.98452839158133,0.64295131948429,10,-175.891006410233,371.782012820466,3.77332587985251,0.00474805413459366
"465",-0.517931009246086,3.26409279283628,NA,NA,NA,NA,-0.361609850080047,NA,-1.08749882480002,2.64021679709691,0.362539644263395,6,-179.912085296556,371.824170593112,3.81548365249859,0.00464901789500315
"64",-0.992342207833272,13.5372261946171,"+",0.556509298990128,-0.0531322480359414,-0.418131133074513,-0.543475307012134,-0.0117547321906961,NA,NA,NA,9,-176.935322278829,371.870644557658,3.86195761704499,0.00454223421862926
"273",-0.581496272672442,3.07896557111714,NA,NA,NA,NA,-0.363722682390697,NA,NA,NA,-0.120535205956076,4,-181.94154637063,371.88309274126,3.8744058006468,0.00451405073514956
"96",-1.05455151651795,15.0423482268594,"+",0.555071766079184,-0.0480692854941309,-0.408143602557628,-0.539249977164053,NA,-1.59097088423941,NA,NA,9,-176.946070331091,371.892140662181,3.88345372156783,0.00449367547130135
"288",-1.05404238585952,7.37733328912429,"+",0.555209296350099,-0.0474614998298369,-0.408152948448005,-0.538843768703923,NA,NA,NA,0.147092025616224,9,-176.949593802284,371.899187604567,3.89050066395379,0.00447786999664683
"348",-1.0647967135482,4.76395635287959,"+",0.543765491128621,NA,-0.410701305780645,-0.520336021542063,NA,1.51741406788423,NA,-0.648946225479022,9,-176.974009098305,371.948018196609,3.93933125599608,0.00436986532330906
"213",-0.520192967031123,3.21320730538323,NA,NA,-0.00820830783300763,NA,-0.363647260465269,NA,-0.816583182268324,2.33499619727863,NA,6,-179.994688915686,371.989377831373,3.98069089075955,0.00428042529559255
"23",-0.608187245653489,3.41809714643053,NA,0.190423355597459,-0.0977656410276467,NA,-0.474473799464623,NA,NA,NA,NA,5,-180.996066404342,371.992132808683,3.98344586807002,0.00427453311744425
"124",-1.05178297730294,5.4067526179687,"+",0.552963176516832,NA,-0.41896389012662,-0.525804729639259,-0.00573064149210708,0.780073919593226,NA,NA,9,-177.000771007073,372.001542014146,3.99285507353306,0.00425447036790163
"316",-1.06058072981028,6.60974507752638,"+",0.555403181984315,NA,-0.418188257360712,-0.527429693440109,-0.00496266854412294,NA,NA,0.115533079808172,9,-177.00686470167,372.01372940334,4.00504246272652,0.00422862375547044
"415",-0.574094103296666,3.49456011156034,NA,0.315812060184469,-0.0509643114638463,-0.322117617222803,-0.447082084040001,NA,NA,2.0305891026907,0.154757657615431,8,-178.032335119536,372.064670239072,4.05598329845913,0.00412227901306396
"224",-1.03948652145797,3.4961996105913,"+",0.514203883318713,0.049335284912285,-0.391972886517519,-0.495086659195153,NA,-1.24923112101808,2.47832187395851,NA,10,-176.040621591932,372.081243183865,4.07255624325154,0.00408826100112663
"83",-0.580522060156182,2.81643938272188,NA,0.168239446739202,NA,NA,-0.441716100980229,NA,0.578306778425372,NA,NA,5,-181.063139643344,372.126279286688,4.11759234607501,0.00399723009552331
"252",-0.938620229233901,3.54713210791592,"+",0.516164652270654,NA,-0.403285889498641,-0.50993981444595,-0.0139962106670257,-1.17650175030629,2.44369877661772,NA,10,-176.071760382443,372.143520764886,4.13483382427245,0.00396291912321338
"405",-0.524862330470298,3.38818031530373,NA,NA,-0.019260173342654,NA,-0.36407564861223,NA,NA,2.13149416465409,0.138919569876481,6,-180.087019899829,372.174039799659,4.16535285904519,0.00390290594056955
"444",-0.932283401931851,5.14908178953324,"+",0.517235604731594,NA,-0.427263784047443,-0.505436015856594,-0.0172415973254245,NA,3.22790243751185,0.614817196320213,10,-176.090078042502,372.180156085004,4.17146914439019,0.00389098852922589
"347",-0.61669448558085,3.79673995471691,NA,0.313650126300061,NA,-0.32720127618007,-0.439266677309873,NA,1.95150276737292,NA,-0.964065066424054,7,-179.104770796665,372.209541593331,4.20085465271751,0.00383423712943507
"416",-1.02686821105362,5.12913344497319,"+",0.515688265723109,0.0129277617606766,-0.413265601454741,-0.498251742655432,NA,NA,3.20442133515147,0.615503043432703,10,-176.109924349853,372.219848699706,4.21116175909231,0.00381452801406397
"95",-0.636188674219615,3.85778155996332,NA,0.352848076712696,-0.101027790949964,-0.338548536809265,-0.478363699832235,NA,0.627681569647729,NA,NA,7,-179.116082071285,372.232164142571,4.22347720195762,0.00379111138369135
"287",-0.651575795678955,4.82938474174778,NA,0.360433301224542,-0.109487787973196,-0.34208945305581,-0.484958261724902,NA,NA,NA,-0.126001127455262,7,-179.160243344686,372.320486689372,4.31179974875818,0.00362733400218168
